date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-26,44.88,45.37,44.18,37.8762804338,3874000.0,0.0485,0.1866,-0.1381,40.2268,37.6966,38.9617,41.6492,38.9709,38.9959,-4.3029,-107.064,5.8087,False
2012-01-27,45.04,45.95,44.912,38.2689972174,2474500.0,-0.0076,0.1478,-0.1554,40.2252,37.6247,38.9249,45.344,38.6717,38.9475,-3.1408,-48.4938,3.6083,False
2012-01-30,45.92,46.45,45.64,38.4026880374,2617100.0,-0.0408,0.1101,-0.1509,40.2191,37.579,38.899,46.5779,38.4177,38.9146,-1.0439,-6.4183,1.7532,False
2012-01-31,46.18,46.52,45.91,38.7786934686,2365300.0,-0.0364,0.0808,-0.1171,40.2215,37.5866,38.904,49.9805,38.1754,38.9274,-0.3854,18.2433,1.4945,False
2012-02-01,46.26,47.01,46.21,38.8538945548,2505800.0,-0.0265,0.0593,-0.0858,40.2164,37.5816,38.899,50.654,38.4361,38.9391,-0.8437,46.2981,0.31,False
2012-02-02,46.4,46.51,45.68,38.2689972174,2163000.0,-0.0651,0.0344,-0.0995,40.22,37.5312,38.8756,45.5437,38.5147,38.9224,-0.0645,-11.2119,1.614,False
2012-02-03,46.03,47.26,46.03,39.3803021585,2401400.0,-0.0059,0.0264,-0.0323,40.2565,37.5332,38.8948,54.8222,38.7369,38.9759,1.0261,67.8004,1.1155,False
2012-02-06,46.8,46.94,45.7,39.0210080798,2138800.0,0.0118,0.0235,-0.0116,40.2638,37.5384,38.9011,51.7668,38.8606,38.9881,0.0405,30.427,0.0854,False
2012-02-07,46.57,47.22,46.56,39.430436216,1724100.0,0.0582,0.0304,0.0278,40.3167,37.5699,38.9433,54.8397,38.9909,39.0021,1.4393,85.501,0.9298,True
2012-02-08,47.12,47.2,46.82,39.363590806,4113600.0,0.0886,0.0421,0.0466,40.357,37.5982,38.9776,54.2353,39.0929,38.9842,0.9086,90.2441,0.9298,True
2012-02-09,47.28,47.97,46.92,40.0069778771,2781800.0,0.1627,0.0662,0.0965,40.4839,37.6199,39.0519,58.9061,39.4405,38.9753,3.1835,145.6842,3.7078,True
2012-02-10,47.39,47.5699,47.0,39.6059054172,1977400.0,0.187,0.0904,0.0966,40.5374,37.6692,39.1033,55.1469,39.4856,38.9647,2.169,112.3762,3.7078,True
2012-02-13,47.61,48.06,47.46,40.1072459921,1472900.0,0.2438,0.121,0.1228,40.6594,37.6742,39.1668,58.6786,39.7028,38.9937,3.1995,160.4284,5.4529,True
2012-02-14,47.95,48.22,47.27,39.8565757046,1682400.0,0.2656,0.1499,0.1156,40.7212,37.6759,39.1986,56.3036,39.7881,38.9848,2.0745,143.471,4.7048,True
2012-02-15,47.79,48.68,47.68,40.2827151933,2567000.0,0.3136,0.1827,0.1309,40.816,37.6463,39.2312,59.3038,39.9719,39.167,2.4842,183.5722,6.3408,True
2012-02-16,48.22,49.31,47.78,41.0514374081,2879300.0,0.4089,0.2279,0.181,41.009,37.5444,39.2767,64.0716,40.1808,39.3786,2.6223,227.7369,8.5279,True
2012-02-17,49.35,51.06,49.34,42.3047888454,4516000.0,0.579,0.2981,0.2808,41.5768,37.2306,39.4037,70.1755,40.7206,39.6477,6.4193,360.8217,14.1884,True
2012-02-21,50.53,50.68,49.73,41.686468803,3186400.0,0.6563,0.3698,0.2865,41.8939,37.1149,39.5044,64.393,41.0364,39.8666,5.6053,313.8385,14.1884,True
2012-02-22,49.91,50.25,49.76,41.6279790693,2248700.0,0.7047,0.4367,0.2679,42.1431,37.0294,39.5863,63.8597,41.3907,40.0566,4.9937,278.1248,14.1884,True
2012-02-23,49.66,49.76,49.38,41.3856644581,3081200.0,0.7153,0.4925,0.2228,42.2698,37.2862,39.778,61.5953,41.6113,40.2253,3.9699,230.4184,12.5972,True
2012-02-24,49.62,49.75,49.27,41.3021076956,2032500.0,0.7087,0.5357,0.173,42.3645,37.5342,39.9493,60.7988,41.6614,40.4275,9.654,208.8206,12.1371,True
2012-02-27,48.82,50.33,48.81,41.9037163855,2577300.0,0.7435,0.5773,0.1663,42.5601,37.7021,40.1311,64.3546,41.5812,40.5958,9.5321,214.4093,14.0207,True
2012-02-28,50.13,50.25,49.95,41.8702936805,1648100.0,0.7597,0.6137,0.1459,42.7101,37.8987,40.3044,64.009,41.618,40.7857,8.1808,219.8314,14.0207,True
2012-02-29,50.07,50.21,49.55,41.6112677168,4231200.0,0.743,0.6396,0.1034,42.8089,38.0832,40.4461,61.2766,41.6146,40.9311,7.9321,186.7329,12.3036,True
2012-03-01,49.83,50.25,49.58,41.7700255655,1461800.0,0.7341,0.6585,0.0756,42.9031,38.2807,40.5919,62.3325,41.6915,41.0915,6.8922,178.7605,12.4377,True
2012-03-02,50.55,51.0,50.43,42.4802580466,1826900.0,0.7754,0.6819,0.0935,42.9929,38.6119,40.8024,66.6867,41.9271,41.2564,9.6538,212.6357,14.9184,True
2012-03-05,50.64,50.73,50.11,42.3382115504,2317100.0,0.7876,0.703,0.0846,43.1362,38.7645,40.9503,65.0747,42.014,41.4386,7.3424,183.0123,13.5229,True
2012-03-06,50.29,51.8801,50.29,43.0150213265,3375800.0,0.8422,0.7309,0.1114,43.3241,38.9759,41.15,68.911,42.243,41.6324,10.5243,206.1628,17.1981,True
2012-03-07,51.42,51.73,51.21,43.132000794,2332700.0,0.8847,0.7616,0.1231,43.5223,39.1479,41.3351,69.5308,42.5471,41.8508,9.551,205.259,17.1981,True
2012-03-08,51.87,52.78,51.63,43.2489802615,3563700.0,0.9173,0.7928,0.1245,43.6714,39.3874,41.5294,70.168,42.8429,42.0485,11.822,214.2948,20.3924,True
2012-03-09,52.09,52.09,50.57,42.3967012841,3954400.0,0.8643,0.8071,0.0573,43.7026,39.5951,41.6489,60.3207,42.8262,42.1382,8.5887,159.5483,15.8058,True
2012-03-12,50.29,50.86,50.13,41.9287834142,3850500.0,0.7757,0.8008,-0.0251,43.5939,39.9361,41.765,55.7208,42.7443,42.1132,6.9163,118.9436,13.973,False
2012-03-13,50.24,51.11,50.11,42.3716342554,4077000.0,0.7327,0.7872,-0.0545,43.5568,40.1997,41.8782,58.899,42.6156,42.1588,6.8096,129.2832,15.4352,False
2012-03-14,50.5,50.67,50.3,42.3800263398,2625100.0,0.6914,0.768,-0.0767,43.414,40.5948,42.0044,58.9588,42.4652,42.209,5.5387,119.1546,15.4352,False
2012-03-15,50.45,50.59,50.32,42.3968105087,2035200.0,0.6524,0.7449,-0.0925,43.2849,40.9353,42.1101,59.0864,42.2948,42.2764,4.3764,112.488,15.4352,False
2012-03-16,50.78,50.84,50.4,42.4052025931,2948100.0,0.6152,0.719,-0.1038,43.2525,41.1031,42.1778,59.1544,42.2965,42.3499,3.5521,111.3316,16.2307,False
2012-03-19,50.27,50.74,50.2601,42.3128896644,2251700.0,0.5716,0.6895,-0.1179,43.2531,41.1033,42.1782,58.0176,42.3733,42.3772,-0.1937,101.6916,15.6118,False
2012-03-20,50.19,50.48,50.05,42.2541450735,1166700.0,0.5262,0.6568,-0.1306,43.2578,41.1554,42.2066,57.2672,42.3498,42.4028,0.0394,90.5574,14.6792,False
2012-03-21,50.31,50.6,50.09,42.1702242292,2401300.0,0.478,0.6211,-0.143,43.2512,41.2161,42.2337,56.1556,42.3079,42.4401,1.1353,87.5062,15.0771,False
2012-03-22,49.98,50.355,49.97,42.2289688202,2000700.0,0.4395,0.5848,-0.1453,43.2163,41.3354,42.2759,56.7847,42.2743,42.4707,1.6367,80.3934,14.534,False
2012-03-23,50.27,50.75,49.98,42.522691775,1943500.0,0.4277,0.5533,-0.1256,43.1688,41.505,42.3369,59.8698,42.2978,42.4735,2.4545,86.2656,15.8633,False
2012-03-26,50.75,51.59,50.65,42.6989255479,2704600.0,0.4277,0.5282,-0.1005,43.1979,41.5554,42.3767,61.6306,42.375,42.4975,2.9501,103.0324,18.6014,False
2012-03-27,50.94,51.65,50.94,43.0094326716,1614300.0,0.4476,0.5121,-0.0645,43.2645,41.6028,42.4336,64.5657,42.526,42.4972,3.2339,107.2563,18.7934,False
2012-03-28,51.11,51.18,50.34,42.3380659177,2211400.0,0.4045,0.4906,-0.0861,43.2126,41.7273,42.4699,54.8464,42.5596,42.4442,2.376,81.8984,16.0111,False
2012-03-29,50.27,50.69,49.94,42.5059076062,1434500.0,0.3795,0.4683,-0.0889,43.1764,41.8371,42.5067,56.5965,42.615,42.3947,1.3152,71.203,14.1977,False
2012-03-30,50.89,50.97,50.3001,42.6569651258,2162200.0,0.3676,0.4482,-0.0806,43.1883,41.8429,42.5156,58.1602,42.6419,42.412,0.3767,78.366,15.1419,False
2012-04-02,50.74,51.01,50.19,42.6485730414,1606700.0,0.3535,0.4293,-0.0758,43.201,41.8612,42.5311,58.0358,42.6318,42.46,0.9901,74.9588,14.6375,False
2012-04-03,50.8,51.22,50.36,42.6233967881,1959700.0,0.3364,0.4107,-0.0743,43.1457,41.8774,42.5115,57.6393,42.5546,42.4768,-0.8422,76.6882,15.3568,False
2012-04-04,50.46,50.57,49.95,42.1030875538,1438800.0,0.2776,0.3841,-0.1064,43.0499,41.8702,42.4601,50.066,42.5076,42.4584,-1.8165,54.8173,13.4585,False
2012-04-05,49.95,50.15,49.8,41.9604221186,1554600.0,0.2171,0.3507,-0.1336,42.9024,41.8889,42.3956,48.2053,42.3985,42.4293,-4.5689,44.2785,12.7681,False
2012-04-09,49.41,49.41,48.825,41.1547820139,1758800.0,0.1029,0.3011,-0.1982,43.0747,41.5924,42.3335,39.3556,42.0981,42.3459,-4.7316,9.7281,8.4076,False
2012-04-10,48.87,49.01,48.38,40.6176886108,2298000.0,-0.0306,0.2348,-0.2654,43.3111,41.2248,42.268,34.7931,41.6919,42.2329,-3.2176,-10.9536,6.4963,False
2012-04-11,48.63,48.84,48.39,40.7771382149,2029900.0,-0.1221,0.1634,-0.2855,43.4151,40.9614,42.1883,37.1121,41.3226,42.1344,-4.4414,-12.5697,6.4963,False
2012-04-12,48.72,49.07,48.39,41.1463899295,1485100.0,-0.163,0.0981,-0.2611,43.4303,40.8229,42.1266,42.2114,41.1313,42.0662,-3.1577,-5.1146,7.3693,False
2012-04-13,49.03,49.12,48.4,40.6176886108,1331300.0,-0.2353,0.0314,-0.2667,43.4898,40.5855,42.0376,37.5415,40.8627,41.9587,-2.9057,-14.2944,7.5601,False
2012-04-16,48.48,48.6,47.96,40.4414548379,1857600.0,-0.3034,-0.0355,-0.2678,43.5372,40.3417,41.9394,36.1146,40.7201,41.82,-4.406,-31.364,5.6133,False
2012-04-17,48.54,49.73,48.54,41.5659941507,2313500.0,-0.2635,-0.0811,-0.1824,43.4981,40.3061,41.9021,49.2916,40.9097,41.7445,-1.9905,10.5818,9.8736,False
2012-04-18,49.25,49.49,48.82,41.2135266049,2156600.0,-0.2574,-0.1164,-0.141,43.4645,40.2356,41.8501,46.0985,40.997,41.6247,-1.9612,3.9541,9.8736,False
2012-04-19,49.06,49.58,48.62,41.0456849164,1755200.0,-0.2631,-0.1457,-0.1173,43.4378,40.1499,41.7938,44.6237,40.9769,41.5386,-2.0158,-1.8691,8.9733,False
2012-04-20,49.0,49.41,48.6599,41.1296057607,1286000.0,-0.2578,-0.1681,-0.0897,43.3944,40.0833,41.7389,45.5568,41.0793,41.4468,-1.8767,-5.1517,8.9733,False
2012-04-23,48.64,48.85,48.46,40.7771382149,1684800.0,-0.2789,-0.1903,-0.0886,43.3167,39.9865,41.6516,42.3458,41.1464,41.3215,-3.7438,-28.2784,8.058,False
2012-04-24,48.69,48.93,48.34,40.8358828058,2106300.0,-0.2875,-0.2097,-0.0778,43.1868,39.9301,41.5584,43.0624,41.0004,41.2007,-5.156,-32.045,7.5068,False
2012-04-25,49.32,51.85,49.32,43.0681772626,6265600.0,-0.1129,-0.1904,0.0774,43.2004,39.9224,41.5614,62.1946,41.3713,41.2303,0.3872,80.8748,17.8739,True
2012-04-26,51.25,51.29,50.77,42.8164147298,4175400.0,0.005,-0.1513,0.1563,43.2819,39.8887,41.5853,59.7678,41.7254,41.2779,0.2149,89.7908,17.8739,True
2012-04-27,51.15,51.28,50.61,42.5898284504,2370900.0,0.0794,-0.1052,0.1845,43.2955,39.8834,41.5895,57.6005,42.0175,41.3198,1.1639,80.0066,17.1299,True
2012-04-30,50.61,51.03,50.52,42.8248068143,4708800.0,0.1554,-0.0531,0.2085,43.3264,39.8694,41.5979,59.2426,42.427,41.4312,0.1177,77.6551,16.7086,True
2012-05-01,51.14,52.06,51.04,43.1856664445,1774600.0,0.242,0.006,0.2361,43.4325,39.8169,41.6247,61.6844,42.897,41.6024,2.0584,116.2126,20.0557,True
2012-05-02,51.2,51.595,51.0,43.076569347,1900100.0,0.2984,0.0645,0.234,43.5151,39.7797,41.6474,60.5101,42.8987,41.7557,0.7321,101.9926,19.8654,True
2012-05-03,51.24,51.29,50.78,42.6317888725,1609000.0,0.3037,0.1123,0.1914,43.5811,39.7666,41.6738,55.8648,42.8617,41.8547,1.4238,77.5812,18.8124,True
2012-05-04,50.58,50.76,50.27,42.4723392685,1627600.0,0.2917,0.1482,0.1435,43.6349,39.7639,41.6994,54.2647,42.8382,41.9783,1.2164,47.9185,16.4018,True
2012-05-07,50.3,50.99,50.23,42.6989255479,1676900.0,0.297,0.1779,0.1191,43.742,39.8112,41.7766,56.1758,42.8131,42.1288,3.1977,57.2559,17.1725,True
2012-05-08,50.28,51.05,49.81,42.7324938856,1991400.0,0.3005,0.2024,0.098,43.8143,39.9505,41.8824,56.4646,42.7224,42.2066,4.1624,47.4756,15.2001,True
2012-05-09,50.07,50.45,49.63,41.7170516703,2946500.0,0.2188,0.2057,0.013,43.796,40.0627,41.9294,46.528,42.4505,42.2402,3.2965,-8.2957,14.3611,True
2012-05-10,49.85,49.955,49.48,41.5743862351,2690700.0,0.1409,0.1927,-0.0519,43.7907,40.1109,41.9508,45.3273,42.239,42.2754,1.8035,-35.7321,13.6596,False
2012-05-11,49.46,50.11,49.45,41.8177566834,2658500.0,0.0976,0.1737,-0.0761,43.7483,40.2733,42.0108,47.7899,42.1081,42.3213,2.0155,-27.5215,14.2126,False
2012-05-14,49.52,49.58,48.83,40.9953324099,3179500.0,-0.0029,0.1384,-0.1413,43.6906,40.3863,42.0385,41.0889,41.7674,42.3358,2.0165,-95.1977,11.3126,False
2012-05-15,48.74,49.465,48.28,41.2051345205,1631000.0,-0.065,0.0977,-0.1627,43.7005,40.3404,42.0204,43.2633,41.4619,42.3604,-0.5329,-103.1797,8.8199,False
2012-05-16,49.2,49.43,48.76,40.9198036501,1693200.0,-0.1356,0.0511,-0.1866,43.7185,40.2929,42.0057,41.0552,41.3025,42.2172,-0.1212,-96.413,8.8199,False
2012-05-17,48.87,48.87,47.87,40.1729081364,2185700.0,-0.249,-0.0089,-0.24,43.8097,40.1145,41.9621,35.9142,41.0222,42.041,-1.432,-157.3297,4.889,False
2012-05-18,47.95,48.13,46.87,39.4176205382,2928700.0,-0.3952,-0.0862,-0.309,44.0074,39.7456,41.8765,31.6238,40.5422,41.8295,-2.5906,-218.9432,0.7314,False
2012-05-21,47.0,48.06,46.95,40.2232606429,1891800.0,-0.441,-0.1572,-0.2838,44.0494,39.6483,41.8488,39.8378,40.3877,41.6561,-1.6172,-183.5328,0.7314,False
2012-05-22,47.97,48.2,47.59,40.1813002208,2240200.0,-0.4752,-0.2208,-0.2544,44.094,39.5381,41.8161,39.5725,40.183,41.4558,-1.4919,-156.3288,1.2978,False
2012-05-23,47.51,48.32,47.09,40.48341526,1900000.0,-0.4725,-0.2711,-0.2014,43.9593,39.4144,41.6868,42.5249,40.0957,41.2829,-6.8081,-147.7415,0.759,False
2012-05-24,48.23,48.25,47.39,40.04702687,3463400.0,-0.4998,-0.3168,-0.1829,43.8656,39.2311,41.5484,39.5354,40.0705,41.1106,-5.9271,-146.6145,0.759,False
2012-05-25,47.83,48.12,47.7375,40.2987894027,1343700.0,-0.4954,-0.3525,-0.1428,43.7603,39.1073,41.4338,42.0535,40.2468,40.9657,-6.1622,-127.8446,0.759,False
2012-05-29,48.17,48.86,48.02,40.978548241,1790800.0,-0.4321,-0.3685,-0.0636,43.585,39.0981,41.3415,48.2839,40.3978,40.851,-4.2524,-83.2985,2.3279,False
2012-05-30,48.29,48.42,47.6,40.1225556298,2043300.0,-0.4458,-0.3839,-0.0619,43.3229,39.0538,41.1884,42.1669,40.3861,40.677,-6.9919,-118.7003,0.5499,False
2012-05-31,47.69,48.45,47.34,40.3491419093,3229600.0,-0.4334,-0.3938,-0.0396,43.0293,39.0747,41.052,44.1728,40.3592,40.5858,-6.0956,-112.7158,0.5381,False
2012-06-01,47.24,47.45,46.94,39.4092284538,2152700.0,-0.4938,-0.4138,-0.08,42.8521,38.9296,40.8909,38.2729,40.2317,40.4415,-7.4868,-157.6912,2.1938,False
2012-06-04,46.93,47.24,46.48,39.3085234407,1682400.0,-0.5435,-0.4398,-0.1037,42.6683,38.797,40.7327,37.695,40.0336,40.2742,-6.9346,-165.9327,4.0616,False
2012-06-05,46.82,48.12,46.62,40.265221065,1912300.0,-0.4999,-0.4518,-0.0481,42.3309,38.8911,40.611,45.9958,39.8909,40.2255,-5.6286,-117.2418,0.334,False
2012-06-06,48.16,49.19,48.16,41.2806632803,1785400.0,-0.379,-0.4372,0.0582,41.9966,39.0802,40.5384,53.1014,40.1226,40.2305,-3.6435,-39.6554,3.9217,True
2012-06-07,49.44,49.59,48.18,40.4750231756,1962500.0,-0.3443,-0.4186,0.0743,41.8305,39.122,40.4763,47.7596,40.1477,40.2009,-1.7047,-48.6755,5.4463,True
2012-06-08,48.11,48.72,48.09,40.7855302993,2263400.0,-0.2884,-0.3926,0.1042,41.704,39.1697,40.4368,49.8432,40.423,40.2417,-2.4722,-58.5116,5.0648,True
2012-06-11,48.88,49.0,47.37,39.8036564217,2675200.0,-0.3196,-0.378,0.0584,41.4604,39.2119,40.3361,43.9098,40.522,40.2675,-2.2151,-87.774,2.0608,True
2012-06-12,47.86,48.17,47.285,40.3071814871,2593600.0,-0.3003,-0.3625,0.0622,41.3845,39.2189,40.3017,47.3532,40.5304,40.2731,-2.8439,-91.1476,1.7117,True
2012-06-13,47.58,48.04,47.05,39.9631060258,2288900.0,-0.3092,-0.3518,0.0426,41.248,39.2313,40.2396,45.3164,40.2669,40.2585,-2.4301,-94.823,2.0843,True
2012-06-14,47.38,47.61,46.75,39.9209508506,2498100.0,-0.316,-0.3446,0.0287,41.1564,39.223,40.1897,45.0619,40.1561,40.221,-3.2349,-106.9087,0.8243,True
2012-06-15,47.6,48.883,47.44,41.0591405792,3226500.0,-0.2269,-0.3211,0.0942,41.2722,39.1958,40.234,52.7384,40.2108,40.2885,0.4909,-39.9326,5.8395,True
2012-06-18,48.38,49.2,48.34,41.3373647351,2248300.0,-0.1323,-0.2833,0.151,41.4029,39.2571,40.33,54.4069,40.5175,40.3577,2.6976,-7.9904,7.03,True
2012-06-19,49.25,49.49,48.35,40.8399336685,2019100.0,-0.0964,-0.246,0.1495,41.4549,39.2667,40.3608,50.9606,40.6241,40.3485,3.4534,-12.6491,8.1109,True
2012-06-20,48.44,48.86,47.72,40.4605370923,2978700.0,-0.0974,-0.2162,0.1188,41.4665,39.2831,40.3748,48.4525,40.7236,40.371,1.8398,-46.7066,5.4036,True
2012-06-21,48.18,48.19,47.4,40.038985341,2777600.0,-0.1308,-0.1991,0.0684,41.4526,39.2525,40.3526,45.7708,40.7472,40.3503,0.1938,-77.1519,4.0576,True
2012-06-22,47.52,48.12,47.31,40.367795707,5132600.0,-0.1291,-0.1851,0.056,41.4597,39.2775,40.3686,48.1682,40.6089,40.4142,0.1935,-70.3639,3.6789,True
2012-06-25,47.71,47.71,46.57,39.398226679,2352200.0,-0.2038,-0.1889,-0.0149,41.4939,39.1532,40.3236,42.2649,40.2211,40.4202,-0.3919,-118.4901,0.6171,False
2012-06-26,46.81,47.475,46.66,39.8450715354,1409600.0,-0.2242,-0.1959,-0.0283,41.4144,39.1194,40.2669,45.5595,40.0221,40.3922,-2.3837,-107.0623,0.6171,False
2012-06-27,47.27,47.78,47.16,39.9209508506,1000400.0,-0.2317,-0.2031,-0.0286,41.4127,39.1009,40.2568,46.1189,39.9142,40.3016,-0.8638,-84.6538,1.8526,False
2012-06-28,47.02,47.1,46.38,39.5668473795,2324500.0,-0.2631,-0.2151,-0.048,41.4108,39.0246,40.2177,43.8652,39.8198,40.241,-2.3352,-124.7554,1.3372,False
2012-06-29,47.55,48.11,47.4,40.5617095127,1834200.0,-0.2054,-0.2132,0.0078,41.4169,39.1337,40.2753,51.0637,39.8586,40.2261,1.8615,-48.7305,2.6764,True
2012-07-02,47.89,48.24,47.1988,39.9209508506,2090700.0,-0.2089,-0.2123,0.0034,41.3725,39.2393,40.3059,46.9123,39.9631,40.2339,2.5908,-66.4594,1.8591,True
2012-07-03,47.47,48.39,47.28,40.7556233183,1107200.0,-0.1427,-0.1984,0.0557,41.4146,39.2463,40.3305,52.3221,40.1452,40.2638,1.0278,-36.352,2.4478,True
2012-07-05,48.15,48.39,47.93,40.4858301974,1395100.0,-0.1108,-0.1809,0.0701,41.2873,39.2941,40.2907,50.5386,40.2582,40.2987,-1.1698,-28.0856,2.4478,True
2012-07-06,47.57,47.7791,46.64,39.6005715196,1504700.0,-0.1551,-0.1757,0.0206,41.2834,39.2106,40.247,45.1301,40.2649,40.2773,-3.2046,-94.8875,2.7411,True
2012-07-09,46.95,47.13,46.57,39.3813646089,2217700.0,-0.2055,-0.1817,-0.0239,41.2474,39.1062,40.1768,43.8842,40.0289,40.1655,-2.8146,-113.3309,3.0121,False
2012-07-10,46.61,47.175,45.75,38.7321749119,2626700.0,-0.2945,-0.2042,-0.0903,41.3578,38.8886,40.1232,40.3494,39.7911,39.9918,-3.2776,-142.1237,6.129,False
2012-07-11,45.85,45.95,45.01,38.3274852306,2613700.0,-0.3931,-0.242,-0.1511,41.4814,38.5671,40.0242,38.2895,39.3055,39.8243,-4.1659,-186.7972,8.8182,False
2012-07-12,45.09,45.46,44.49,38.0914162499,1476900.0,-0.4848,-0.2906,-0.1942,41.6143,38.247,39.9306,37.1056,38.8266,39.6663,-5.3705,-203.1931,10.6474,False
2012-07-13,45.17,45.99,45.08,38.7406059469,1041700.0,-0.4992,-0.3323,-0.1669,41.6334,38.1098,39.8716,42.3571,38.6546,39.5798,-3.4026,-156.767,8.3935,False
2012-07-16,45.75,45.77,45.0,38.0829852149,1427700.0,-0.5573,-0.3773,-0.18,41.5594,37.8862,39.7228,38.8375,38.3949,39.4275,-6.3683,-170.1554,8.679,False
2012-07-17,45.43,45.6875,44.78,38.4961059312,1785900.0,-0.5636,-0.4146,-0.149,41.3335,37.828,39.5808,42.0771,38.3477,39.3673,-7.1392,-159.0138,9.4682,False
2012-07-18,45.41,46.72,45.38,39.3392094338,1895900.0,-0.4948,-0.4306,-0.0642,41.1623,37.8492,39.5057,48.0891,38.5501,39.3336,-5.5971,-104.6102,5.132,False
2012-07-19,46.81,47.79,46.76,40.0558474111,2351700.0,-0.378,-0.4201,0.042,41.1043,37.8666,39.4855,52.5723,38.943,39.3426,-2.1899,-41.3876,0.919,True
2012-07-20,47.25,47.29,46.35,39.2043128734,2977200.0,-0.3502,-0.4061,0.0559,41.0463,37.8412,39.4438,47.3646,39.0357,39.3184,-1.8676,-75.7561,2.4424,True
2012-07-23,45.71,45.96,45.17,38.6900197368,1567600.0,-0.3655,-0.398,0.0325,40.9356,37.7841,39.3599,44.5114,39.1571,39.1936,-4.4888,-133.5992,6.6435,True
2012-07-24,46.12,46.75,44.98,38.1841576352,2429700.0,-0.4136,-0.4011,-0.0125,40.9558,37.6426,39.2992,41.8543,39.0947,39.0778,-2.0122,-131.4266,3.6059,False
2012-07-25,45.5,48.51,45.5,40.3087784619,4096400.0,-0.2771,-0.3763,0.0992,41.0213,37.6234,39.3223,54.1663,39.2886,39.0481,2.1801,-33.1805,2.6749,True
2012-07-26,48.2,48.2,46.59,40.030554306,3859400.0,-0.1892,-0.3389,0.1497,41.0352,37.6205,39.3278,52.6035,39.2836,39.0177,0.879,-21.0006,2.6749,True
2012-07-27,47.5,47.94,47.31,40.2666232867,2850200.0,-0.0993,-0.291,0.1916,41.1164,37.6093,39.3628,53.8149,39.496,39.0621,1.7834,-0.7059,2.6749,True
2012-07-30,47.61,47.99,47.21,40.2328991466,1663500.0,-0.0305,-0.2389,0.2084,41.0604,37.6324,39.3464,53.6052,39.8046,39.1189,-0.2494,0.8667,2.3043,True
2012-07-31,47.76,48.6,47.63,40.7556233183,2473700.0,0.0655,-0.178,0.2435,41.1942,37.582,39.3881,56.4252,40.3189,39.2538,0.7463,46.8809,4.4438,True
2012-08-01,48.49,48.57,47.79,40.4183819172,1357200.0,0.113,-0.1198,0.2328,41.1317,37.6108,39.3712,54.1501,40.3408,39.3932,0.372,44.7587,4.4438,True
2012-08-02,47.54,47.88,47.24,40.3087784619,1351100.0,0.1403,-0.0678,0.208,41.102,37.6228,39.3624,53.4003,40.3965,39.541,-1.0539,11.6119,2.3536,True
2012-08-03,47.71,47.9,45.61,39.6764508349,4480200.0,0.1096,-0.0323,0.1419,41.1082,37.6242,39.3662,49.1903,40.2784,39.6034,0.253,-53.3885,3.4687,True
2012-08-06,47.07,47.58,47.0,39.8535025704,1600300.0,0.0984,-0.0062,0.1045,41.1447,37.6349,39.3898,50.3643,40.2025,39.7214,0.9548,-12.9893,3.4687,True
2012-08-07,47.6,48.42,47.6,40.6881750381,1497000.0,0.1551,0.0261,0.129,41.302,37.6732,39.4876,55.5516,40.1891,39.8676,2.6391,65.1281,0.4242,True
2012-08-08,47.98,48.39,47.88,40.4858301974,1358100.0,0.1816,0.0572,0.1244,41.3775,37.8135,39.5955,54.0835,40.2025,39.944,5.3101,67.6082,0.4242,True
2012-08-09,47.89,48.22,47.59,40.2413301817,1816800.0,0.1808,0.0819,0.0989,41.3644,38.0416,39.703,52.2943,40.1891,39.9564,6.0713,45.916,1.4594,True
2012-08-10,47.64,48.14,47.5,40.5532784776,1658200.0,0.203,0.1061,0.0969,41.4328,38.1545,39.7936,54.3584,40.3644,40.0463,4.6749,54.6435,1.7817,True
2012-08-13,48.01,48.07,47.17,39.9293818857,3998900.0,0.1683,0.1185,0.0497,41.3251,38.4468,39.886,49.7462,40.3796,40.1289,5.0251,18.0515,2.965,True
2012-08-14,47.48,47.92,47.05,40.1570198314,2256400.0,0.1573,0.1263,0.031,41.262,38.676,39.969,51.3596,40.2734,40.2604,4.8865,17.4151,3.3955,True
2012-08-15,47.68,47.88,47.04,40.047416376,1512800.0,0.1382,0.1287,0.0095,41.2649,38.7439,40.0044,50.5228,40.1857,40.243,2.4829,11.3311,3.4318,True
2012-08-16,47.53,48.28,47.53,40.6122957228,1734900.0,0.1668,0.1363,0.0305,41.3203,38.7442,40.0322,54.6066,40.2599,40.2818,1.0253,62.3222,1.8746,True
2012-08-17,48.05,48.21,47.78,40.342502602,2366700.0,0.1657,0.1422,0.0235,41.3254,38.8529,40.0891,52.3936,40.2177,40.2869,1.9454,56.9131,1.8746,True
2012-08-20,47.68,48.08,47.52,40.4268129522,2076200.0,0.1697,0.1477,0.022,41.2387,39.1132,40.176,53.0309,40.3172,40.2998,4.6127,46.6547,2.8577,True
2012-08-21,47.95,48.3,47.84,40.4268129522,3082500.0,0.1709,0.1523,0.0185,40.8342,39.742,40.2881,53.0309,40.3712,40.2779,3.3155,63.4967,1.9785,True
2012-08-22,47.91,47.95,47.625,40.2666232867,1618400.0,0.1571,0.1533,0.0038,40.8321,39.7399,40.286,51.5264,40.415,40.2677,-1.1544,40.2776,2.8042,True
