date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-08-09,6.82,6.92,6.7,6.81,20530400.0,0.1798,0.0979,0.0819,6.8921,6.1462,5.4004,63.8689,6.684,6.2273,11.9741,181.4281,6.4663,True
2012-08-10,6.75,6.85,6.65,6.76,22000700.0,0.1917,0.0879,0.1039,6.9699,6.1777,5.3856,62.3338,6.77,6.2897,9.7756,160.8139,5.8077,True
2012-08-13,6.76,6.78,6.6,6.715,15999100.0,0.1953,0.0732,0.1221,7.0344,6.2135,5.3926,60.9217,6.799,6.3627,11.1475,140.1498,5.1463,True
2012-08-14,6.77,6.78,6.465,6.55,27521900.0,0.1827,0.0485,0.1343,7.0594,6.2525,5.4456,55.9431,6.745,6.4177,11.5132,113.5592,3.3719,True
2012-08-15,6.56,6.59,6.42,6.49,34554600.0,0.166,0.0254,0.1406,7.075,6.285,5.495,54.2169,6.665,6.461,10.5705,89.4216,2.784,True
2012-08-16,6.55,6.67,6.51,6.61,15837900.0,0.1606,0.016,0.1446,7.0924,6.3267,5.5611,57.0564,6.625,6.5047,10.9817,104.9961,3.7735,True
2012-08-17,6.61,6.69,6.51,6.57,14958900.0,0.1513,0.0054,0.1459,7.1003,6.364,5.6277,55.82,6.587,6.5243,9.1354,99.5222,4.0218,True
2012-08-20,6.54,6.6,6.4,6.49,16021800.0,0.136,-0.008,0.1439,7.061,6.4075,5.754,53.3429,6.542,6.5497,13.7931,77.6931,2.5415,False
2012-08-21,6.47,6.63,6.41,6.46,24481500.0,0.12,-0.0192,0.1392,7.0179,6.4442,5.8706,52.4085,6.524,6.5663,15.1042,75.4411,2.9247,False
2012-08-22,6.44,6.48,6.26,6.32,26041200.0,0.0949,-0.0354,0.1303,6.975,6.4682,5.9615,48.1879,6.49,6.5697,9.2749,45.0692,0.9075,False
2012-08-23,6.29,6.3,6.162,6.255,18181300.0,0.069,-0.049,0.118,6.944,6.4832,6.0225,46.3318,6.419,6.576,3.6184,21.8806,0.3896,False
2012-08-24,6.23,6.31,6.07,6.3,19076600.0,0.0515,-0.0532,0.1047,6.9432,6.4845,6.0258,47.8226,6.365,6.574,0.1587,18.4052,1.5972,False
2012-08-27,6.3,6.31,6.15,6.23,13222300.0,0.0317,-0.0585,0.0901,6.9322,6.4905,6.0488,45.7066,6.313,6.5513,1.1218,17.1858,1.5972,False
2012-08-28,6.22,6.3,6.18,6.2,14263800.0,0.0133,-0.0614,0.0748,6.933,6.49,6.047,44.7964,6.261,6.51,-3.0769,14.2514,1.5972,False
2012-08-29,6.22,6.29,6.17,6.2,16111300.0,-0.0012,-0.0608,0.0596,6.9375,6.4865,6.0355,44.7964,6.237,6.464,-2.0249,10.8228,1.7334,False
2012-08-30,6.21,6.26,6.12,6.18,18488300.0,-0.0141,-0.059,0.0448,6.9356,6.4875,6.0394,44.124,6.222,6.422,-0.6349,2.0821,2.42,False
2012-08-31,6.22,6.3,6.17,6.21,20650100.0,-0.0217,-0.0532,0.0315,6.941,6.4815,6.022,45.4402,6.204,6.3853,-2.3256,9.2855,1.8411,False
2012-09-04,6.21,6.22,6.07,6.09,18706900.0,-0.037,-0.0548,0.0178,6.9453,6.4575,5.9697,41.2734,6.176,6.3437,-6.3253,-14.6945,3.2318,False
2012-09-05,6.11,6.21,6.02,6.19,29149500.0,-0.0406,-0.0467,0.0061,6.8971,6.426,5.9549,45.7177,6.174,6.3197,-11.0315,-13.1157,3.9239,False
2012-09-06,6.4,6.7,6.39,6.675,45887300.0,-0.0042,-0.0083,0.0041,6.8521,6.4152,5.9784,61.0391,6.269,6.332,-3.4582,88.4325,2.9912,False
2012-09-07,6.55,6.57,6.25,6.42,63824900.0,0.004,-0.0001,0.0041,6.7934,6.3957,5.9981,52.6652,6.317,6.3193,-5.0578,46.0236,1.0377,False
2012-09-10,6.42,6.49,6.35,6.41,21166500.0,0.0096,0.0044,0.0052,6.7394,6.3782,6.0171,52.3634,6.357,6.3087,-5.2555,44.9756,1.0377,True
2012-09-11,6.44,6.475,6.29,6.36,29081200.0,0.0098,0.0037,0.0061,6.6869,6.3605,6.0341,50.8036,6.411,6.3,-4.4985,33.2751,0.1954,True
2012-09-12,6.38,6.48,6.37,6.47,16725000.0,0.0187,0.0101,0.0086,6.6754,6.3565,6.0376,54.0313,6.467,6.3007,-4.4248,47.0032,0.2659,True
2012-09-13,6.47,6.66,6.42,6.6,30512400.0,0.0358,0.0218,0.0141,6.6935,6.362,6.0305,57.5572,6.452,6.3193,1.0622,73.2469,2.7787,True
2012-09-14,6.64,6.8,6.62,6.7,20525400.0,0.0568,0.0342,0.0226,6.7134,6.3665,6.0196,60.0808,6.508,6.349,1.949,103.8043,4.6783,True
2012-09-17,6.69,6.74,6.51,6.57,20437100.0,0.0622,0.0317,0.0305,6.7134,6.3665,6.0196,55.4857,6.54,6.367,0.7474,77.6656,3.0692,True
2012-09-18,6.54,6.57,6.4,6.48,18295100.0,0.0586,0.0224,0.0361,6.7122,6.366,6.0198,52.5068,6.564,6.3837,-0.4545,46.3684,1.4827,True
2012-09-19,6.55,6.72,6.55,6.65,24783700.0,0.0686,0.026,0.0426,6.7414,6.3755,6.0096,57.1613,6.6,6.4137,1.3575,81.6604,3.5416,True
2012-09-20,6.58,6.6,6.39,6.45,37495900.0,0.0597,0.0137,0.046,6.7484,6.382,6.0156,50.8764,6.57,6.4303,1.8519,39.9451,1.2464,True
2012-09-21,6.5,6.52,6.3,6.36,26892900.0,0.0449,-0.0009,0.0458,6.7492,6.3872,6.0253,48.3151,6.502,6.4423,3.4921,15.4009,0.0214,False
2012-09-24,6.25,6.26,6.11,6.255,38107000.0,0.0244,-0.0171,0.0415,6.7496,6.385,6.0204,45.4547,6.439,6.4453,-0.7924,-36.0762,2.6388,False
2012-09-25,6.35,6.36,6.09,6.105,36271200.0,-0.0039,-0.0363,0.0325,6.7578,6.3787,5.9997,41.678,6.364,6.4463,0.7924,-42.056,1.2205,False
2012-09-26,6.1,6.1,5.87,5.94,33656700.0,-0.0392,-0.0573,0.0181,6.7842,6.3657,5.9473,37.9607,6.222,6.4297,-3.1746,-96.7035,4.1827,False
2012-09-27,6.01,6.07,5.9,6.015,38639200.0,-0.0604,-0.0628,0.0024,6.7968,6.3565,5.9162,40.5433,6.135,6.3857,-3.4976,-87.3243,4.1827,False
2012-09-28,6.05,6.24,5.97,5.98,41019800.0,-0.0791,-0.0652,-0.0139,6.8108,6.3465,5.8822,39.7167,6.059,6.3563,-0.3195,-66.687,1.7444,False
2012-10-01,6.07,6.1,5.72,5.77,40669400.0,-0.1096,-0.0766,-0.033,6.8502,6.3245,5.7988,35.114,5.962,6.3137,-3.1746,-118.286,5.0672,False
2012-10-02,5.81,5.85,5.74,5.84,20219900.0,-0.1267,-0.075,-0.0518,6.8703,6.312,5.7537,37.6928,5.909,6.279,-5.9486,-128.298,5.0672,False
2012-10-03,5.88,5.9,5.77,5.84,14783500.0,-0.1387,-0.0695,-0.0691,6.8878,6.2945,5.7012,37.6928,5.889,6.237,-4.9919,-116.2264,4.3374,False
2012-10-04,5.84,5.89,5.77,5.875,14778900.0,-0.1436,-0.0596,-0.084,6.8477,6.2545,5.6613,39.0824,5.861,6.1887,-12.0896,-110.4436,4.3374,False
2012-10-05,5.91,6.03,5.85,5.89,17263600.0,-0.1447,-0.0485,-0.0962,6.8364,6.228,5.6196,39.7,5.843,6.1347,-8.2192,-88.3385,2.2801,False
2012-10-08,5.83,5.9,5.8,5.847,11144500.0,-0.1473,-0.0409,-0.1064,6.8239,6.1998,5.5758,38.5012,5.8584,6.0865,-9.0909,-104.5738,2.9749,False
2012-10-09,5.83,5.86,5.7,5.755,16388700.0,-0.155,-0.0389,-0.1161,6.8178,6.1696,5.5214,36.0086,5.8414,6.0381,-9.4981,-121.8752,4.3581,False
2012-10-10,5.79,5.8,5.64,5.76,16794300.0,-0.1589,-0.0342,-0.1247,6.7904,6.1341,5.4778,36.249,5.8254,5.9788,-10.4938,-129.9973,5.1828,False
2012-10-11,5.77,5.79,5.67,5.75,23649500.0,-0.1609,-0.029,-0.1319,6.7316,6.0916,5.4516,35.9596,5.8004,5.9321,-13.0631,-128.1153,5.1828,False
2012-10-12,5.76,5.7975,5.625,5.67,20027100.0,-0.1671,-0.0281,-0.139,6.6405,6.0401,5.4397,33.6565,5.7564,5.8861,-14.7426,-136.0445,5.8128,False
2012-10-15,5.76,5.76,5.64,5.72,15011600.0,-0.166,-0.0216,-0.1444,6.5611,5.9976,5.4341,36.3848,5.731,5.8505,-14.5401,-131.3132,5.8128,False
2012-10-16,5.72,5.8,5.67,5.78,16460300.0,-0.1585,-0.0113,-0.1472,6.4876,5.9626,5.4376,39.5796,5.736,5.8288,-11.7199,-121.7044,5.1704,False
2012-10-17,5.75,5.85,5.67,5.78,16544400.0,-0.1508,-0.0029,-0.1479,6.3436,5.9191,5.4946,39.5796,5.74,5.8181,-12.9464,-118.5452,4.3651,False
2012-10-18,5.78,5.82,5.65,5.65,16866700.0,-0.1534,-0.0044,-0.149,6.2423,5.8791,5.5159,35.1847,5.72,5.7938,-11.8182,-131.9106,4.662,False
2012-10-19,5.76,5.77,5.44,5.45,23348000.0,-0.1696,-0.0165,-0.1531,6.1715,5.8336,5.4957,29.7412,5.676,5.7585,-11.5031,-163.7339,7.722,False
2012-10-22,5.45,5.47,5.35,5.44,26365300.0,-0.1812,-0.0225,-0.1587,6.1138,5.7928,5.4719,29.4967,5.62,5.7365,-12.6198,-184.2558,8.995,False
2012-10-23,5.35,5.49,5.29,5.41,36240300.0,-0.1906,-0.0255,-0.1651,6.0868,5.7581,5.4294,28.7374,5.546,5.7078,-13.6792,-178.6026,9.8382,False
2012-10-24,5.47,5.5,5.16,5.17,35474400.0,-0.215,-0.0399,-0.1751,6.1254,5.7196,5.3138,23.5428,5.424,5.6631,-9.8361,-190.8905,11.6422,False
2012-10-25,5.2,5.71,5.18,5.69,46181100.0,-0.1901,-0.012,-0.1781,6.0859,5.7033,5.3208,46.1425,5.432,5.6508,-5.9308,-131.9121,8.0894,False
2012-10-26,5.6,5.69,5.41,5.47,28145300.0,-0.186,-0.0064,-0.1797,6.0511,5.6778,5.3046,40.6905,5.436,5.6228,-8.8141,-125.6004,8.0894,False
2012-10-31,5.54,5.65,5.375,5.425,18546200.0,-0.1843,-0.0037,-0.1806,6.0468,5.6606,5.2744,39.6634,5.433,5.5947,-7.377,-126.6619,8.5908,False
2012-11-01,5.52,5.8,5.51,5.785,20757200.0,-0.1521,0.0228,-0.1749,6.0397,5.6578,5.276,50.3954,5.508,5.5967,-0.8547,-83.1134,6.0689,True
2012-11-02,5.82,5.87,5.65,5.71,24445700.0,-0.1312,0.035,-0.1662,6.0249,5.6513,5.2778,48.471,5.616,5.5933,-0.5085,-72.0163,4.9127,True
2012-11-05,5.7,5.88,5.625,5.84,20052000.0,-0.1029,0.0506,-0.1535,6.0193,5.6496,5.2799,51.8834,5.646,5.5993,-0.1698,-62.3135,5.2876,True
2012-11-06,5.88,6.09,5.86,6.09,46489800.0,-0.0596,0.0751,-0.1347,6.0639,5.6596,5.2553,57.6605,5.77,5.6273,0.995,-16.3542,1.8563,True
2012-11-07,5.94,6.02,5.76,5.91,39729900.0,-0.0394,0.0763,-0.1157,6.0738,5.6627,5.2517,52.7726,5.867,5.64,2.0339,-37.028,3.3811,True
2012-11-08,5.87,5.93,5.66,5.69,30618500.0,-0.0406,0.06,-0.1007,6.0686,5.6595,5.2504,47.4998,5.848,5.634,1.1945,-61.9538,4.884,True
2012-11-09,5.69,5.8,5.59,5.62,22103800.0,-0.0467,0.0431,-0.0899,6.0593,5.6525,5.2457,45.9351,5.83,5.6233,0.0,-77.5207,5.9257,True
2012-11-12,5.63,5.6853,5.5,5.565,19265200.0,-0.0554,0.0276,-0.083,6.0491,5.6432,5.2374,44.6957,5.775,5.6177,-1.8083,-92.0315,7.2537,True
2012-11-13,5.47,5.81,5.46,5.74,29127300.0,-0.0476,0.0283,-0.0759,6.0547,5.6467,5.2388,49.3543,5.705,5.637,0.2156,-72.2578,5.1619,True
2012-11-14,5.79,5.82,5.52,5.555,21264400.0,-0.0556,0.0162,-0.0718,6.0469,5.6385,5.2301,45.0555,5.634,5.6447,1.0417,-77.8934,4.9949,True
2012-11-15,5.64,5.64,5.41,5.47,19620000.0,-0.0681,0.003,-0.0711,6.0322,5.623,5.2138,43.2031,5.59,5.6487,-2.7586,-100.9259,6.6532,True
2012-11-16,5.48,5.515,5.33,5.47,25895300.0,-0.0771,-0.0048,-0.0723,6.0153,5.6075,5.1997,43.2031,5.56,5.6687,-5.7265,-111.9157,7.8428,False
2012-11-19,5.56,5.67,5.51,5.535,28105900.0,-0.0781,-0.0046,-0.0735,6.0102,5.6017,5.1933,45.1816,5.554,5.6583,-2.5773,-81.4449,5.2011,False
2012-11-20,5.48,5.59,5.45,5.555,17348700.0,-0.0764,-0.0023,-0.074,6.0102,5.607,5.2038,45.804,5.517,5.664,-3.1196,-87.1543,6.1065,False
2012-11-21,5.53,5.56,5.46,5.52,17426100.0,-0.077,-0.0023,-0.0746,6.009,5.611,5.213,44.8492,5.51,5.6703,1.6453,-88.3516,6.1065,False
2012-11-23,5.57,5.71,5.5417,5.68,13674700.0,-0.0638,0.0087,-0.0725,6.0125,5.6245,5.2365,49.9583,5.552,5.6633,4.0073,-59.2903,3.5495,True
2012-11-26,5.68,5.79,5.62,5.695,29431300.0,-0.0515,0.0167,-0.0683,5.9786,5.6507,5.3229,50.4196,5.597,5.6623,5.2727,-45.6958,2.2135,True
2012-11-27,5.71,5.78,5.65,5.68,34241300.0,-0.0425,0.0206,-0.0631,5.9779,5.6502,5.3226,49.9265,5.626,5.6517,1.2259,-44.0014,2.2135,True
2012-11-28,5.62,5.79,5.58,5.77,24166600.0,-0.0278,0.0282,-0.0561,5.9859,5.6652,5.3446,52.8888,5.669,5.6303,1.7575,-40.6062,3.342,True
2012-11-29,5.8,5.92,5.74,5.91,25011800.0,-0.0048,0.041,-0.0458,6.0072,5.6895,5.3718,57.117,5.747,5.6303,4.7788,-8.1624,1.1377,True
2012-11-30,5.88,5.98,5.85,5.965,20270200.0,0.0176,0.0508,-0.0331,6.0361,5.6985,5.3609,58.6781,5.804,5.6487,3.1034,9.4089,0.1352,True
2012-12-03,6.02,6.03,5.9,5.93,15082300.0,0.0323,0.0523,-0.0201,6.0618,5.7095,5.3572,57.257,5.851,5.6693,2.7257,15.2121,0.699,True
2012-12-04,6.0,6.05,5.92,6.035,20645500.0,0.0517,0.0574,-0.0057,6.0955,5.7192,5.343,60.344,5.922,5.7007,2.8912,29.7914,1.0343,True
2012-12-05,6.05,6.2,6.015,6.18,18644200.0,0.0779,0.0669,0.011,6.1193,5.7237,5.3282,64.1726,6.004,5.73,1.8062,63.3694,3.5195,True
2012-12-06,6.15,6.42,6.1,6.41,30376200.0,0.1159,0.0839,0.032,6.2399,5.7487,5.2576,69.2225,6.104,5.787,6.6445,108.295,7.0026,True
2012-12-07,6.42,6.51,6.35,6.435,22046900.0,0.1464,0.0915,0.0549,6.3597,5.786,5.2123,69.7195,6.198,5.8513,9.7808,137.4455,8.3787,True
2012-12-10,6.45,6.73,6.43,6.67,32458100.0,0.1873,0.1059,0.0814,6.5233,5.8385,5.1537,73.9557,6.346,5.9313,16.0345,178.1625,11.6293,True
2012-12-11,6.7,6.84,6.63,6.77,24442700.0,0.2252,0.1151,0.1101,6.6817,5.8987,5.1158,75.5173,6.493,6.0137,20.3103,207.5405,13.1953,True
2012-12-12,6.86,6.86,6.64,6.7099,28353700.0,0.2476,0.1099,0.1376,6.8017,5.9472,5.0928,72.71,6.599,6.0907,18.0723,204.5617,13.4787,True
2012-12-13,6.74,6.8,6.615,6.66,24047400.0,0.2583,0.0965,0.1618,6.8906,6.0025,5.1144,70.3825,6.649,6.1667,16.8385,192.2774,13.0096,True
2012-12-14,6.74,6.8855,6.69,6.85,23368900.0,0.2789,0.0937,0.1852,6.997,6.0715,5.146,73.8035,6.732,6.2447,22.0833,213.4503,14.2427,True
2012-12-17,6.85,6.9,6.54,6.605,34772400.0,0.2723,0.0697,0.2026,7.0384,6.1282,5.2181,63.6466,6.719,6.3053,25.1133,183.4184,11.4248,True
2012-12-18,6.62,6.71,6.55,6.7,28810700.0,0.2716,0.0552,0.2164,7.0863,6.1865,5.2867,65.6127,6.705,6.3733,18.3422,174.0239,11.4248,True
2012-12-19,6.71,6.87,6.7,6.82,25576000.0,0.2775,0.0489,0.2286,7.1409,6.2497,5.3586,67.958,6.727,6.4433,22.898,199.3144,13.771,True
2012-12-20,6.84,6.87,6.73,6.79,19997000.0,0.2766,0.0384,0.2382,7.1676,6.3132,5.4589,66.7388,6.753,6.502,23.5612,189.1792,13.771,True
2012-12-21,6.48,6.49,6.18,6.32,58144400.0,0.2353,-0.0023,0.2376,7.1488,6.3452,5.5417,51.2922,6.647,6.5257,13.6602,88.7681,3.9794,False
2012-12-24,6.38,6.38,6.18,6.23,6840000.0,0.193,-0.0357,0.2287,7.1209,6.372,5.6231,48.967,6.572,6.5457,10.19,72.289,3.9794,False
2012-12-26,6.23,6.34,6.17,6.175,10342300.0,0.1533,-0.0603,0.2136,7.0826,6.3967,5.7109,47.5554,6.467,6.555,9.6886,63.2917,3.8114,False
2012-12-27,6.18,6.26,6.07,6.22,18455400.0,0.1241,-0.0717,0.1957,7.0486,6.4192,5.7899,48.848,6.347,6.5577,8.1174,53.3395,2.1333,False
2012-12-28,6.16,6.28,6.11,6.13,15127400.0,0.0926,-0.0825,0.1751,7.0307,6.4302,5.8298,46.3975,6.215,6.539,6.0811,49.5825,2.454,False
2012-12-31,6.14,6.36,6.11,6.34,18787600.0,0.0836,-0.0732,0.1568,7.0124,6.449,5.8856,52.3709,6.219,6.5327,6.3545,66.0704,3.7372,False
2013-01-02,6.6,6.67,6.45,6.63,29556500.0,0.0987,-0.0465,0.1452,6.999,6.484,5.969,59.1126,6.299,6.53,10.6136,120.2895,8.4815,False
2013-01-03,6.64,6.97,6.61,6.8998,39091500.0,0.131,-0.0114,0.1423,7.0292,6.5272,6.0253,64.1682,6.444,6.5386,15.2066,155.4462,12.7151,False
2013-01-04,6.95,6.96,6.85,6.96,18802700.0,0.1595,0.0138,0.1458,7.0754,6.5662,6.0571,65.197,6.592,6.5553,12.2581,161.4086,12.7151,True
2013-01-07,7.06,7.28,7.03,7.18,31133300.0,0.1977,0.0415,0.1562,7.1737,6.6047,6.0357,68.7141,6.802,6.59,13.3956,187.9946,16.953,True
2013-01-08,7.14,7.29,7.06,7.23,30791800.0,0.2293,0.0585,0.1708,7.2689,6.6445,6.0201,69.4655,6.98,6.6153,11.9816,179.8441,17.081,True
2013-01-09,7.25,7.38,7.235,7.31,20647500.0,0.2578,0.0696,0.1882,7.3651,6.6765,5.9878,70.673,7.116,6.6623,9.6582,184.1918,18.2339,True
2013-01-10,7.37,7.44,7.28,7.42,18685600.0,0.286,0.0782,0.2077,7.4698,6.709,5.9482,72.2874,7.22,6.7103,8.7719,182.056,18.9975,True
2013-01-11,7.39,7.56,7.3,7.54,25837200.0,0.3144,0.0853,0.2291,7.5931,6.7505,5.9078,73.9628,7.336,6.7583,10.2041,182.1033,20.5074,True
2013-01-14,7.5,7.69,7.46,7.6,31488200.0,0.3378,0.087,0.2508,7.7161,6.7975,5.8788,74.7796,7.42,6.8123,13.0882,185.6,22.1069,True
2013-01-15,7.54,7.62,7.4322,7.6,20793800.0,0.3524,0.0812,0.2711,7.8181,6.835,5.8519,74.7796,7.494,6.8977,10.6673,170.9465,21.5749,True
2013-01-16,7.63,7.745,7.5897,7.67,18978000.0,0.3653,0.0753,0.29,7.9294,6.8882,5.8471,75.7964,7.566,6.9937,12.2464,174.4959,23.1068,True
2013-01-17,7.7,7.865,7.7,7.81,28642800.0,0.3825,0.074,0.3085,8.0549,6.9437,5.8326,77.7213,7.644,7.1027,17.2131,178.0501,24.5458,True
2013-01-18,7.81,7.99,7.79,7.885,33156900.0,0.3975,0.0712,0.3263,8.1791,6.997,5.8149,78.6939,7.713,7.2137,16.3028,178.3806,26.0124,True
2013-01-22,7.84,7.93,7.7,7.84,23287200.0,0.4012,0.0599,0.3413,8.2823,7.0495,5.8166,76.5457,7.761,7.3277,15.4294,162.2055,24.2441,True
2013-01-23,7.88,7.9,7.68,7.78,23846100.0,0.3947,0.0428,0.352,8.3468,7.1225,5.8982,73.6727,7.797,7.4237,21.7257,150.2791,23.8514,True
2013-01-24,7.72,7.89,7.7,7.83,18816000.0,0.3892,0.0298,0.3594,8.3917,7.2025,6.0133,74.5264,7.829,7.5037,23.6677,145.2307,23.8514,True
2013-01-25,7.89,8.08,7.83,7.87,30082500.0,0.3835,0.0193,0.3642,8.4112,7.2872,6.1633,75.2152,7.841,7.5683,27.4448,149.9479,26.1452,True
2013-01-28,7.89,7.99,7.78,7.82,20638000.0,0.3708,0.0052,0.3655,8.4001,7.3672,6.3344,72.5864,7.828,7.6257,27.6358,137.0769,25.1364,True
2013-01-29,7.81,7.82,7.54,7.58,35140300.0,0.3374,-0.0225,0.3599,8.3049,7.4397,6.5745,61.5272,7.776,7.6523,24.5223,111.261,20.4351,False
2013-01-30,7.58,7.73,7.55,7.65,21175000.0,0.313,-0.0375,0.3505,8.2112,7.5052,6.7993,63.2757,7.75,7.6803,21.5409,106.7507,20.4351,False
2013-01-31,7.64,7.7,7.54,7.56,25680800.0,0.2831,-0.0539,0.337,8.1324,7.5517,6.9711,59.5476,7.696,7.697,15.4423,98.9307,20.2405,False
2013-02-01,7.65,7.84,7.65,7.83,18710800.0,0.278,-0.0472,0.3252,8.1071,7.5982,7.0894,65.9887,7.688,7.7243,12.4821,111.3809,22.0346,False
2013-02-04,7.8,8.01,7.73,7.76,27028200.0,0.2653,-0.048,0.3133,8.0581,7.6382,7.2184,63.1937,7.676,7.739,15.0862,112.5289,24.1417,False
2013-02-05,7.82,7.93,7.67,7.87,21156900.0,0.2611,-0.0417,0.3028,8.0473,7.6727,7.2982,65.6438,7.734,7.757,8.9286,107.5274,22.949,False
2013-02-06,7.7,8.06,7.7,7.95,46545300.0,0.2612,-0.0333,0.2945,8.0423,7.7087,7.3752,67.338,7.794,7.7803,10.5624,110.8127,24.5462,False
2013-02-07,7.98,8.04,7.63,7.73,58974800.0,0.2407,-0.043,0.2837,8.0087,7.7297,7.4508,58.7953,7.828,7.7843,8.9431,97.8352,23.1484,False
2013-02-08,7.78,7.81,7.66,7.75,24731700.0,0.2235,-0.0482,0.2717,7.9863,7.7462,7.5062,59.2982,7.812,7.7803,4.9731,89.188,23.1484,False
2013-02-11,7.76,7.945,7.72,7.91,20221800.0,0.2203,-0.0411,0.2614,7.9952,7.7647,7.5343,63.1532,7.842,7.782,5.0926,96.6565,24.8311,False
2013-02-12,7.91,7.98,7.85,7.92,19868600.0,0.2161,-0.0363,0.2523,8.0076,7.7807,7.5539,63.3854,7.852,7.7873,3.7711,98.246,25.2625,False
2013-02-13,7.95,7.98,7.85,7.95,15371200.0,0.2127,-0.0318,0.2444,8.0206,7.7982,7.5759,64.1124,7.852,7.7987,4.7244,95.6837,25.2625,False
2013-02-14,7.9,8.09,7.86,8.08,24535600.0,0.2179,-0.0212,0.2391,8.0644,7.8187,7.5731,67.1416,7.922,7.8153,4.4545,99.9427,26.6313,False
2013-02-15,8.11,8.2199,7.89,7.91,40145400.0,0.206,-0.0265,0.2325,8.0725,7.8237,7.575,60.0411,7.954,7.818,4.5124,96.3257,28.2102,False
2013-02-19,7.9,8.12,7.88,8.12,24703800.0,0.2111,-0.0171,0.2282,8.115,7.8355,7.556,64.9473,7.996,7.838,1.627,96.3821,27.9946,False
2013-02-20,8.2,8.25,7.86,7.875,32447700.0,0.1931,-0.0281,0.2212,8.1173,7.8372,7.5572,56.3056,7.987,7.8577,4.0353,89.5328,29.5609,False
2013-02-21,7.82,7.88,7.64,7.68,37865800.0,0.1613,-0.0479,0.2092,8.1197,7.8322,7.5448,50.5678,7.933,7.8597,-0.2532,62.5489,24.8857,False
2013-02-22,7.76,8.03,7.72,8.02,28722100.0,0.1616,-0.0381,0.1997,8.1406,7.8417,7.5429,58.4733,7.921,7.8903,1.7744,78.9569,26.7192,False
2013-02-25,8.11,8.22,7.88,7.93,36297900.0,0.1529,-0.0375,0.1903,8.1459,7.8447,7.5436,55.9362,7.925,7.897,1.7327,85.5402,28.9531,False
2013-02-26,7.98,8.08,7.85,7.955,25972800.0,0.1463,-0.0353,0.1815,8.1561,7.8515,7.5469,56.498,7.892,7.91,1.1264,78.7035,28.325,False
2013-02-27,7.97,8.23,7.95,8.18,21590500.0,0.1574,-0.0193,0.1767,8.1914,7.8815,7.5716,61.2604,7.953,7.9307,5.243,93.0131,30.0573,False
2013-02-28,8.23,8.495,8.2175,8.375,44039800.0,0.1798,0.0025,0.1773,8.2766,7.9177,7.5589,64.8351,8.092,7.959,9.8965,116.2477,32.9681,True
2013-03-01,8.32,8.36,8.2,8.25,19215200.0,0.1854,0.0065,0.179,8.2994,7.9522,7.6051,60.971,8.138,7.9937,8.5714,104.3216,32.5975,True
2013-03-04,8.23,8.54,8.2,8.4,40980800.0,0.1996,0.0166,0.1831,8.3736,7.9807,7.5879,63.7489,8.232,8.037,8.9286,114.3743,34.5067,True
2013-03-05,8.55,8.79,8.52,8.73,36701000.0,0.2348,0.0414,0.1934,8.5267,8.0292,7.5318,68.9569,8.387,8.0917,9.7378,145.1423,37.0263,True
2013-03-06,8.82,8.88,8.64,8.65,19929100.0,0.2534,0.0479,0.2054,8.6281,8.0682,7.5084,66.4763,8.481,8.1403,11.9798,146.9013,37.9009,True
2013-03-07,8.77,8.945,8.71,8.94,26147300.0,0.2881,0.0661,0.222,8.7906,8.1177,7.4449,70.5859,8.594,8.2063,10.9801,159.4434,38.5279,True
2013-03-08,9.03,9.24,8.92,9.2,34822800.0,0.3328,0.0887,0.2441,8.9883,8.1912,7.3942,73.6847,8.784,8.281,14.9254,183.5682,41.2652,True
2013-03-11,9.15,9.4,9.0,9.345,43535800.0,0.3756,0.1052,0.2704,9.186,8.271,7.356,75.2432,8.973,8.3767,20.3585,192.2922,42.6731,True
2013-03-12,9.36,9.45,9.2,9.32,35260600.0,0.4028,0.1059,0.2969,9.3471,8.3415,7.3359,74.4289,9.091,8.4567,18.9427,194.6871,43.1066,True
2013-03-13,9.35,9.66,9.35,9.51,41491000.0,0.4347,0.1103,0.3245,9.5272,8.421,7.3148,76.4998,9.263,8.5657,21.0526,208.5539,44.8863,True
2013-03-14,9.62,9.74,9.58,9.685,25192800.0,0.4687,0.1154,0.3533,9.7196,8.5077,7.2959,78.2389,9.412,8.6993,22.0551,217.9201,45.5462,True
2013-03-15,9.7399,9.75,9.27,9.37,43397000.0,0.4649,0.0893,0.3756,9.8229,8.5722,7.3216,68.4671,9.446,8.7893,20.5192,189.2506,38.9881,True
2013-03-18,9.0499,9.32,8.98,9.18,28917300.0,0.4415,0.0527,0.3888,9.8744,8.6357,7.3971,63.3535,9.413,8.8727,13.3834,151.6521,33.275,True
2013-03-19,9.27,9.405,9.09,9.24,26663100.0,0.4229,0.0272,0.3956,9.9333,8.6917,7.4502,64.2568,9.397,8.9583,15.8251,155.2724,34.0826,True
2013-03-20,9.33,9.48,9.19,9.31,31547600.0,0.409,0.0107,0.3983,9.9734,8.7635,7.5536,65.3251,9.357,9.0337,14.9091,157.3798,34.7909,True
2013-03-21,9.35,9.37,9.07,9.07,39419600.0,0.3744,-0.0191,0.3935,9.9414,8.833,7.7246,58.8624,9.234,9.08,18.9086,135.3547,32.4749,False
