date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-24,62.89,62.96,61.19,48.2889552535,20129500.0,-0.1562,-0.0203,0.1359,48.1621,46.9864,49.3378,48.4252,48.5289,48.2053,0.9298,-32.2747,7.1277,True
2013-07-25,63.49,64.45,62.89,49.8857394067,24796700.0,-0.1057,0.0965,0.2022,48.2467,46.8511,49.6422,58.3051,48.8915,48.3369,2.4317,52.8108,2.2072,True
2013-07-26,62.92,64.8,62.83,50.8217852896,18064400.0,-0.0322,0.2617,0.2939,48.3855,46.5998,50.1712,62.7829,49.387,48.5289,4.9053,74.4829,1.0979,True
2013-07-29,64.47,64.9,64.17,50.5307458134,9304700.0,0.0472,0.3649,0.3177,48.5094,46.503,50.5158,60.6143,49.7064,48.7517,5.3059,88.3771,0.7801,True
2013-07-30,64.72,65.19,64.39,50.7431259717,11528900.0,0.1295,0.4585,0.329,48.649,46.4393,50.8588,61.65,50.0541,49.0202,5.8107,97.9861,0.1456,True
2013-07-31,64.6,64.95,64.4,50.784028817,12417500.0,0.2096,0.5299,0.3203,48.7923,46.4245,51.16,61.857,50.5531,49.2364,6.0668,93.1318,0.1456,True
2013-08-01,64.78,65.48,64.31,51.3409367877,11595600.0,0.2925,0.6242,0.3317,48.9637,46.3884,51.5391,64.6408,50.8441,49.4446,6.7493,107.8741,1.8496,True
2013-08-02,64.89,66.76,64.89,52.5050946925,19320500.0,0.3908,0.7839,0.3931,49.1918,46.2382,52.1455,69.6086,51.1808,49.6926,9.5144,152.8087,5.7978,True
2013-08-05,65.41,66.39,65.335,52.111798103,13249800.0,0.4863,0.8687,0.3823,49.438,46.3748,52.5013,66.2399,51.497,49.9532,8.9432,141.1183,5.7978,True
2013-08-06,66.18,66.3,65.53,51.5926466049,7952400.0,0.5658,0.8838,0.3179,49.6819,46.7507,52.6131,61.9967,51.6669,50.1494,9.8774,129.1401,5.7978,True
2013-08-07,65.27,65.8401,65.0,51.2937411969,9489900.0,0.625,0.8617,0.2367,49.8695,47.0314,52.7076,59.6399,51.7688,50.2836,8.5575,107.6709,3.9764,True
2013-08-08,65.59,66.6428,65.36,52.1904574209,12876400.0,0.6812,0.9061,0.2249,50.0681,47.1648,52.9714,64.0345,51.9387,50.5581,8.5918,136.9119,6.4568,True
2013-08-09,66.34,66.55,66.04,52.1275299666,7891400.0,0.7301,0.9255,0.1955,50.2353,47.2627,53.2078,63.5146,51.8632,50.8104,7.3041,141.0417,6.4568,True
2013-08-12,65.89,66.617,65.8,52.2769826706,7244700.0,0.7725,0.9422,0.1697,50.439,47.4933,53.3847,64.2532,51.8963,51.0332,8.0392,139.2046,5.6132,True
2013-08-13,66.73,67.45,66.53,52.8983912819,12605200.0,0.8168,0.994,0.1772,50.6514,47.6402,53.6625,67.2105,52.1574,51.2928,9.0013,167.9973,8.1813,True
2013-08-14,67.08,67.22,66.625,52.67027926,9322600.0,0.8545,1.0051,0.1506,50.8209,47.7564,53.8854,65.0925,52.4327,51.5849,7.2774,159.7639,8.1813,True
2013-08-15,66.35,66.95,66.2,52.6624133282,11462800.0,0.8839,1.0017,0.1178,51.0504,48.1611,53.9397,65.0168,52.5271,51.77,7.949,147.7551,6.6502,True
2013-08-16,66.69,67.42,66.69,52.6230836693,13888900.0,0.904,0.9845,0.0805,51.2643,48.582,53.9466,64.6143,52.6262,51.8901,9.5014,155.0855,8.1127,True
2013-08-19,66.88,67.4,66.29,52.1747255573,9063600.0,0.908,0.9241,0.016,51.4264,48.9425,53.9102,60.0716,52.6058,51.9997,8.3427,136.5435,6.6664,True
2013-08-20,66.53,67.135,66.31,52.4736309653,9064900.0,0.9044,0.89,-0.0144,51.5998,49.3424,53.8572,61.9808,52.5208,52.115,6.988,132.2531,6.6664,False
2013-08-21,66.31,67.0,66.19,52.3635079202,8471500.0,0.8924,0.8444,-0.048,51.8035,50.1142,53.4929,60.8326,52.4595,52.2203,6.4168,122.7728,6.2254,False
2013-08-22,66.69,67.17,66.64,52.8040001004,6694200.0,0.8808,0.8342,-0.0466,51.9494,50.455,53.4439,63.7135,52.4878,52.3179,4.2203,130.2967,6.7806,False
2013-08-23,67.01,67.34,66.6,52.819731964,8374900.0,0.8682,0.8179,-0.0503,52.0493,50.6034,53.4952,63.8154,52.5271,52.3389,3.9198,126.4746,7.3384,False
2013-08-26,67.03,67.24,66.795,52.6624133282,10388700.0,0.8512,0.7833,-0.0679,52.1559,50.8679,53.444,61.9524,52.6247,52.3756,3.6055,119.2839,7.3384,False
2013-08-27,66.31,66.65,65.91,51.931668265,9058400.0,0.8188,0.689,-0.1298,52.2154,51.0947,53.336,54.0931,52.5163,52.3982,2.2396,89.7517,3.9881,False
2013-08-28,66.07,66.84,65.99,52.3556419885,8511300.0,0.7832,0.641,-0.1422,52.2939,51.3854,53.2024,57.4487,52.5147,52.469,2.9099,94.2634,4.638,False
2013-08-29,66.57,67.14,66.4,52.4736309653,6551500.0,0.7477,0.6056,-0.1421,52.3506,51.5522,53.1489,58.3564,52.4486,52.4878,2.5351,98.3734,5.6632,False
2013-08-30,66.63,66.66,65.74,52.410703511,8441300.0,0.7113,0.5659,-0.1455,52.3458,51.5501,53.1416,57.6536,52.3668,52.5067,0.3775,89.4481,4.472,False
2013-09-03,66.92,67.74,66.52,52.7823545467,11906500.0,0.6807,0.558,-0.1227,52.3794,51.5695,53.1892,60.652,52.3908,52.5404,2.5722,107.1241,8.1273,False
2013-09-04,66.82,67.51,66.8,53.2014503956,7900100.0,0.6603,0.5789,-0.0814,52.4598,51.659,53.2607,63.7528,52.6448,52.5606,2.3627,107.911,8.1273,False
2013-09-05,67.33,67.96,67.24,53.6363611821,8074600.0,0.6529,0.6233,-0.0296,52.5769,51.8079,53.346,66.6729,52.9009,52.625,3.7648,116.2095,9.6175,False
2013-09-06,67.98,68.45,67.37,53.7866030902,10267200.0,0.6549,0.663,0.0081,52.6568,51.7464,53.5671,67.6379,53.1635,52.7,3.2542,118.6869,11.2123,True
2013-09-09,68.0,69.37,68.0,54.7979683556,13633400.0,0.6774,0.7673,0.0899,52.7903,51.5182,54.0624,73.2286,53.6409,52.845,4.7879,137.9673,14.1061,True
2013-09-10,69.39,70.37,69.39,55.4234491413,14610700.0,0.7199,0.8901,0.1702,52.9476,51.2584,54.6368,75.9785,54.1692,53.0615,6.1915,158.5368,17.0931,True
2013-09-11,68.29,68.6,67.49,53.8419553721,21086500.0,0.7459,0.85,0.1041,52.9948,51.2616,54.728,59.439,54.2973,53.1528,2.242,105.9019,9.7208,True
2013-09-12,68.73,69.72,68.5,54.411293129,17294200.0,0.7676,0.8543,0.0867,53.0818,51.2505,54.9132,62.5809,54.4523,53.2893,4.2668,125.1474,13.0042,True
2013-09-13,69.21,69.24,68.36,54.2294213456,11713800.0,0.7808,0.8335,0.0527,53.1602,51.274,55.0463,60.9646,54.5408,53.3843,3.9666,113.9458,12.4842,True
2013-09-16,69.02,69.05,67.97,53.8419553721,12018800.0,0.78,0.7767,-0.0032,53.2211,51.3296,55.1127,57.5706,54.3496,53.4525,2.9585,102.019,11.0366,False
2013-09-17,68.36,69.46,68.15,54.8936487286,14140700.0,0.7855,0.8073,0.0219,53.3571,51.3963,55.3178,63.4828,54.2437,53.6012,3.6006,114.5494,12.244,True
2013-09-18,69.47,69.87,68.91,55.0676130432,11062900.0,0.7956,0.836,0.0404,53.4868,51.4358,55.5377,64.3629,54.4888,53.8103,4.6235,122.8301,13.4387,True
2013-09-19,69.71,70.04,69.42,54.925278604,12310200.0,0.804,0.8375,0.0336,53.6149,51.5407,55.689,63.0312,54.5916,53.9816,5.0893,123.2073,13.9328,True
2013-09-20,69.52,69.89,69.0,54.6089798502,18278300.0,0.804,0.804,0.0,53.7051,51.6229,55.7874,60.072,54.6675,54.1239,4.5989,111.8148,12.322,False
2013-09-23,70.0,70.235,68.88,54.5457200994,13520800.0,0.7959,0.7635,-0.0324,53.7914,51.7201,55.8628,59.4737,54.8082,54.2663,4.8498,110.3432,13.3454,False
2013-09-24,68.72,68.91,68.14,54.1740690636,8067600.0,0.7754,0.6934,-0.082,53.867,51.8565,55.8775,55.9649,54.6643,54.3591,3.0248,87.015,10.5312,False
2013-09-25,68.44,69.07,68.26,54.3638483159,7053700.0,0.7494,0.6457,-0.1037,53.9886,52.1767,55.8005,57.3418,54.5236,54.4365,4.1781,89.5581,11.017,False
2013-09-26,69.08,69.35,68.7,54.4587379421,4987100.0,0.7213,0.6086,-0.1127,54.0938,52.4355,55.752,58.0446,54.4303,54.4914,4.3031,95.1662,11.8686,False
2013-09-27,68.19,68.28,67.08,53.280525084,10850300.0,0.6727,0.4786,-0.1942,54.1341,52.6009,55.6673,47.6097,54.1646,54.4576,2.235,56.7996,5.9051,False
2013-09-30,66.94,67.59,66.55,53.233080271,8551800.0,0.6117,0.3675,-0.2442,54.1752,52.7924,55.558,47.2432,53.9021,54.3533,1.3951,43.6717,4.0595,False
2013-10-01,67.4,67.88,67.17,53.3675072413,6876700.0,0.5467,0.287,-0.2598,54.2045,52.9195,55.4895,48.4477,53.7407,54.2162,0.2067,52.6103,4.9809,False
2013-10-02,67.03,67.74,66.951,53.5177491494,6106600.0,0.4839,0.2326,-0.2513,54.2203,52.978,55.4626,49.8197,53.5715,54.1946,0.3407,49.4527,4.2122,False
2013-10-03,67.72,67.72,66.7,53.0670234252,6164200.0,0.4174,0.1514,-0.266,54.1918,52.8735,55.5101,45.8939,53.2932,54.105,-0.3531,38.7706,3.3305,False
2013-10-04,67.25,68.19,67.13,53.7866030902,7852400.0,0.3626,0.1435,-0.2192,54.1918,52.8735,55.5101,52.3206,53.3944,54.0755,-0.3798,57.2679,4.8634,False
2013-10-07,66.39,67.65,66.3,53.130283176,12189800.0,0.3067,0.0832,-0.2235,54.1084,52.7439,55.473,46.8791,53.3738,54.028,-2.4795,30.0561,1.9598,False
2013-10-08,67.18,67.23,66.26,52.4660557929,8077900.0,0.2418,-0.0179,-0.2597,53.9606,52.5577,55.3635,42.1281,53.1935,53.8662,-4.4621,11.6525,1.8216,False
2013-10-09,66.55,66.58,65.47,51.9599777868,11099600.0,0.166,-0.1372,-0.3033,53.8665,52.2141,55.5189,38.9091,52.882,53.659,-2.9446,-18.6803,0.8764,False
2013-10-10,66.22,66.97,66.0,52.8535217664,7416700.0,0.1012,-0.1579,-0.2592,53.7886,52.0998,55.4774,46.6244,52.8393,53.5209,-3.9443,5.9606,0.4479,False
2013-10-11,66.96,67.6,66.59,53.4149520544,7119400.0,0.0555,-0.1276,-0.183,53.7479,52.0643,55.4314,50.8068,52.765,53.4413,-2.3686,30.4801,2.5496,False
2013-10-14,67.11,67.94,66.92,53.5731014313,5548100.0,0.0264,-0.0897,-0.1161,53.7344,52.0498,55.4191,51.9433,52.8535,53.3765,-1.6075,40.9096,3.6657,False
2013-10-15,68.0,68.7,67.8,53.9052151229,7727500.0,0.0146,-0.0325,-0.0472,53.685,52.0833,55.2867,54.3179,53.1414,53.3585,-1.0942,70.9328,6.1103,False
2013-10-16,68.5,69.1,68.39,54.4587379421,8290300.0,0.0231,0.0568,0.0337,53.6545,52.1383,55.1708,58.0219,53.6411,53.3649,-1.102,96.1153,7.3684,True
2013-10-17,68.29,68.76,67.8485,54.3243109717,7436700.0,0.0415,0.1154,0.0739,53.6245,52.1885,55.0605,56.823,53.9353,53.3559,-1.8275,76.1385,5.4236,True
2013-10-18,68.47,68.975,68.22,54.0886684001,8244700.0,0.0615,0.1412,0.0798,53.5985,52.2169,54.98,54.7003,54.07,53.4098,-1.3092,78.8194,6.1103,True
2013-10-21,68.51,68.95,68.36,54.3796632536,5636100.0,0.0858,0.1831,0.0973,53.5902,52.2297,54.9507,56.8339,54.2313,53.4862,-1.8296,85.1194,6.1103,True
2013-10-22,68.85,69.25,68.79,54.4982752863,8090900.0,0.1133,0.2232,0.1099,53.6064,52.2111,55.0016,57.7039,54.3499,53.5616,0.4934,98.3613,7.0838,True
2013-10-23,68.26,68.5,66.92,53.0116711433,13641800.0,0.1173,0.1335,0.0162,53.5388,52.166,54.9115,45.4129,54.0605,53.5279,-0.8252,10.1594,0.4795,True
2013-10-24,67.46,67.51,66.815,52.9325964548,7021700.0,0.105,0.0554,-0.0495,53.4625,52.1338,54.7911,44.8683,53.7822,53.5189,-2.6532,-16.7965,0.1268,False
2013-10-25,67.2,68.27,67.0,53.9842898113,10251700.0,0.0995,0.0775,-0.0219,53.4977,52.153,54.8424,52.9154,53.7613,53.5321,-0.0146,27.4858,2.6418,False
2013-10-28,68.39,68.62,67.96,54.1977914702,7655100.0,0.1018,0.111,0.0092,53.5459,52.1737,54.9181,54.3642,53.7249,53.6033,1.5239,58.8428,3.7765,True
2013-10-29,68.73,69.39,68.6,54.5061827552,8219900.0,0.1135,0.1605,0.047,53.6028,52.1717,55.0339,56.4387,53.7265,53.7393,2.2245,94.1915,6.222,True
2013-10-30,68.99,69.35,68.83,54.5931649125,7184700.0,0.1317,0.2044,0.0727,53.6566,52.1629,55.1503,57.029,54.0428,53.9148,2.3767,97.227,6.222,True
2013-10-31,69.19,69.98,68.76,54.9490010105,11205000.0,0.1583,0.2649,0.1066,53.7507,52.1822,55.3192,59.4381,54.4461,54.0545,3.3373,115.1272,8.1962,True
2013-11-01,69.53,70.0,69.322,55.2732072332,10847200.0,0.1937,0.3351,0.1414,53.825,52.1216,55.5284,61.5429,54.7039,54.1784,2.6543,131.4869,8.2585,True
2013-11-04,70.14,70.19,69.25,55.0122607613,9294400.0,0.2281,0.3655,0.1374,53.9191,52.1723,55.666,58.9069,54.8668,54.2743,3.7546,122.2635,8.8565,True
2013-11-05,69.25,69.55,68.86,54.5654887715,8602600.0,0.2523,0.3495,0.0972,54.0241,52.3905,55.6577,54.6157,54.8786,54.3184,3.4508,85.04,7.3952,True
2013-11-06,69.43,69.81,68.67,55.1466877317,13386400.0,0.2777,0.3793,0.1016,54.1834,52.7809,55.586,58.799,54.9893,54.3642,4.8513,98.7091,8.2304,True
2013-11-07,66.83,67.75,66.25,53.0512084875,33825700.0,0.2684,0.2312,-0.0372,54.1933,52.8261,55.5606,43.3598,54.6098,54.2793,1.1647,-55.088,0.2827,False
2013-11-08,67.42,68.04,67.06,53.335877366,14752500.0,0.2418,0.1353,-0.1065,54.1894,52.8127,55.566,45.4448,54.2223,54.2292,0.6509,-25.2749,0.6695,False
2013-11-11,67.3,67.92,67.1782,53.4703043363,10570000.0,0.2073,0.0693,-0.138,54.1842,52.7977,55.5708,46.4423,53.9139,54.1685,-0.0294,-22.9247,0.6695,False
2013-11-12,67.54,68.57,67.54,54.1740690636,9940700.0,0.1804,0.0729,-0.1075,54.1977,52.817,55.5783,51.4243,53.8356,54.1469,-0.1892,17.8274,2.8085,False
2013-11-13,68.99,70.03,68.55,55.3760043282,13677400.0,0.1785,0.1708,-0.0077,54.2435,52.7732,55.7139,58.49,53.8815,54.3045,1.3459,105.2698,7.3652,False
2013-11-14,69.98,71.48,69.85,56.3169931209,14855400.0,0.2069,0.3206,0.1137,54.3432,52.6167,56.0696,63.004,54.5346,54.5302,3.9558,186.8342,11.5533,True
2013-11-15,71.34,72.18,71.1,57.0682026612,14220700.0,0.2644,0.4943,0.2299,54.4921,52.4031,56.5812,66.1522,55.2811,54.7358,4.6466,237.6355,13.4738,True
2013-11-18,72.28,72.3,71.715,56.8863308778,10955800.0,0.3336,0.6102,0.2766,54.6175,52.284,56.951,64.7235,55.9643,54.915,4.8586,234.7104,13.8001,True
2013-11-19,72.18,72.43,71.73,56.8072561893,10544800.0,0.4044,0.6878,0.2834,54.7329,52.2134,57.2525,64.0788,56.491,55.0684,4.5921,223.1589,14.1568,True
2013-11-20,71.95,72.4,70.91,56.1667512128,15105700.0,0.4614,0.6896,0.2281,54.8907,52.4275,57.3538,58.9803,56.6491,55.1733,5.6934,182.3743,11.2053,True
2013-11-21,70.4,71.81,70.4,56.7044590943,13592000.0,0.5144,0.7261,0.2117,55.0793,52.6676,57.4909,61.7199,56.7266,55.2903,6.3694,167.2732,9.4161,True
2013-11-22,71.91,73.09,71.87,57.6928927001,12561200.0,0.5765,0.8252,0.2487,55.2647,52.6561,57.8733,66.17,56.8515,55.4517,7.0602,233.4222,12.9893,True
2013-11-25,71.09,72.53,70.96,57.3212416643,16549300.0,0.634,0.8638,0.2298,55.4209,52.7143,58.1274,63.2097,56.9385,55.6056,5.698,187.3102,9.8563,True
2013-11-26,72.69,73.65,72.59,58.2385080505,16426800.0,0.6987,0.9574,0.2587,55.6075,52.6738,58.5412,67.1016,57.2248,55.8505,6.1392,244.2134,12.8798,True
2013-11-27,73.24,73.585,72.81,58.4441022404,7915200.0,0.7662,1.0362,0.27,55.8,52.6597,58.9404,67.9167,57.6802,56.0703,6.6116,246.0244,13.6298,True
2013-11-29,73.52,73.89,73.26,58.4599924259,6060000.0,0.8304,1.0875,0.257,55.9756,52.6576,59.2935,67.9824,58.0313,56.4309,6.0897,239.7148,14.4349,True
2013-12-02,73.53,73.87,73.235,58.3487611275,8851600.0,0.8856,1.1063,0.2207,56.1294,52.6737,59.5851,66.9543,58.1625,56.7651,6.0307,218.3391,14.3461,True
2013-12-03,73.19,73.46,72.93,58.2454749218,7944900.0,0.9285,1.1002,0.1717,56.291,52.7578,59.8242,65.9618,58.3474,57.0834,5.1568,190.0579,13.2551,True
2013-12-04,73.02,73.5,72.85,58.1421887161,6507100.0,0.9578,1.0747,0.1169,56.4699,52.9421,59.9977,64.9306,58.3281,57.3479,6.1822,176.5214,12.9676,True
2013-12-05,73.01,73.43,72.9,58.1819141798,7728800.0,0.9753,1.0456,0.0703,56.6216,53.0735,60.1698,65.1551,58.2757,57.535,5.686,165.8518,12.9676,True
2013-12-06,73.6,73.97,73.1,58.6030040954,6883800.0,0.9892,1.0445,0.0553,56.8992,53.6563,60.1422,67.5166,58.3043,57.6874,9.7003,170.0986,14.483,True
2013-12-09,73.88,74.19,72.94,58.2931454783,8881800.0,0.9927,1.007,0.0143,57.1471,54.2975,59.9966,64.092,58.2931,57.7691,9.5576,155.1606,15.0956,True
2013-12-10,73.3,73.84,73.09,58.301090571,10720800.0,0.9875,0.9668,-0.0208,57.3886,55.0543,59.723,64.142,58.3043,57.8634,9.2334,143.5567,15.0956,False
2013-12-11,74.0,74.11,72.96,58.0071221394,10018000.0,0.9702,0.9008,-0.0694,57.5803,55.7603,59.4002,60.7886,58.2773,57.9434,8.5936,132.5861,15.8605,False
2013-12-12,73.0,73.42,72.49,57.7846595425,7509600.0,0.9404,0.8211,-0.1193,57.7007,56.1872,59.2142,58.3166,58.1978,58.0512,5.3396,110.4773,14.0417,False
2013-12-13,73.45,73.46,72.53,57.6654831513,8723400.0,0.9003,0.7398,-0.1605,57.7681,56.3934,59.1429,56.9865,58.0103,58.1153,3.259,104.191,14.1583,False
2013-12-16,73.22,73.255,72.5,57.832330099,9029400.0,0.8564,0.681,-0.1754,57.8063,56.4696,59.1431,58.4094,57.9181,58.1246,1.9722,98.9666,14.0403,False
2013-12-17,72.66,72.98,72.26,57.9356163047,8615500.0,0.8122,0.6354,-0.1768,57.8588,56.59,59.1276,59.3024,57.845,58.1656,1.4208,90.8697,13.0892,False
2013-12-18,72.7,73.21,71.68,58.1421887161,9383500.0,0.7715,0.6089,-0.1627,57.9255,56.7478,59.1033,61.0925,57.8721,58.1591,1.5578,86.1879,10.8178,False
2013-12-19,73.15,73.3,72.13,57.5463067601,8790300.0,0.724,0.5336,-0.1903,57.9945,57.1124,58.8766,53.7813,57.8244,58.0993,1.7248,80.7945,11.0996,False
2013-12-20,72.41,73.0355,72.243,57.9276712119,21662500.0,0.679,0.499,-0.1799,58.0557,57.399,58.7123,57.2865,57.8768,58.0638,2.1905,80.6034,11.0996,False
2013-12-23,73.52,73.56,72.52,57.8720555627,9168100.0,0.6355,0.4618,-0.1737,58.0646,57.4233,58.706,56.6156,57.8848,58.032,1.1219,84.0709,12.7608,False
2013-12-24,72.67,73.2499,72.64,58.0309574176,2597500.0,0.5964,0.44,-0.1564,58.1001,57.5561,58.6441,58.1171,57.9038,58.0177,1.4731,81.1317,12.7608,False
2013-12-26,73.05,73.68,73.05,58.3805414985,4609200.0,0.5663,0.4459,-0.1205,58.1072,57.5526,58.6619,61.2761,57.9515,58.0336,0.5167,89.5708,14.1217,False
2013-12-27,73.75,74.017,73.655,58.6347844664,5042300.0,0.5462,0.4656,-0.0806,58.1168,57.5334,58.7001,63.4257,58.1692,58.0638,0.5871,97.5762,15.1761,False
2013-12-30,73.66,73.9,73.5,58.4520473332,5389900.0,0.5292,0.4612,-0.068,58.1164,57.534,58.6988,60.8255,58.2741,58.0537,0.0135,90.049,14.5184,False
2013-12-31,73.76,74.32,73.64,58.9923136399,5725100.0,0.5225,0.4956,-0.0269,58.1485,57.4574,58.8397,65.3281,58.4981,58.1003,0.6092,98.0752,15.8426,False
date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,55.88,55.98,54.67,42.2562324619,11238300.0,0.0298,0.1223,0.1521,42.7797,40.0053,41.3925,55.7968,41.9015,41.2743,0.5027,69.8301,2.2872,True
2012-01-04,55.22,56.2,54.56,42.6843759426,17589100.0,0.0693,0.158,0.2273,42.9382,39.9493,41.4437,58.2797,42.0483,41.3278,1.8485,79.3587,2.8313,True
2012-01-05,55.87,56.2,55.29,42.8602205865,11518500.0,0.115,0.1827,0.2976,43.0971,39.8843,41.4907,59.2861,42.3113,41.4231,1.8854,93.8029,2.8313,True
2012-01-06,55.91,56.4,55.86,42.9366747795,8040100.0,0.1631,0.1924,0.3555,43.2817,39.8305,41.5561,59.7385,42.5116,41.5791,3.0325,106.7489,3.3373,True
2012-01-09,56.14,56.36,55.429,42.745539297,12663500.0,0.2067,0.1747,0.3815,43.4241,39.8288,41.6264,58.0118,42.6966,41.7504,2.4914,91.5622,2.1712,True
2012-01-10,56.56,56.6,55.715,42.6232125883,11673300.0,0.2429,0.1448,0.3877,43.4827,39.8138,41.6482,56.8844,42.77,41.9104,2.1661,95.6369,2.7924,True
2012-01-11,55.75,56.03,55.55,42.5238221374,7140200.0,0.2704,0.1099,0.3803,43.5521,39.8085,41.6803,55.938,42.7379,42.099,2.1327,77.4246,2.3381,True
2012-01-12,55.61,56.51,55.48,43.0666469076,11387500.0,0.299,0.1144,0.4134,43.724,39.8003,41.7621,59.8471,42.7792,42.2124,1.3996,94.2668,3.5986,True
2012-01-13,55.94,56.73,55.92,43.2272007128,10517600.0,0.3287,0.1188,0.4475,43.8779,39.9094,41.8936,60.9451,42.8373,42.3679,4.4559,105.7283,4.175,True
2012-01-17,56.93,57.74,56.72,43.6859258707,12411500.0,0.3641,0.1416,0.5057,44.0356,40.1026,42.0691,63.9619,43.0254,42.5085,7.3833,143.049,6.7776,True
2012-01-18,57.12,57.91,56.96,44.0299697392,13313700.0,0.4059,0.1671,0.5729,44.2112,40.3078,42.2595,66.0681,43.3067,42.6594,7.5794,153.1211,7.209,True
2012-01-19,57.71,58.24,57.47,44.3434319304,13298900.0,0.4535,0.1906,0.6441,44.2657,40.7181,42.4919,67.8995,43.6706,42.8189,9.7419,168.9513,8.0489,True
2012-01-20,58.0199,58.1,57.47,44.1370056093,16538600.0,0.498,0.178,0.6761,44.4627,40.7982,42.6305,65.4086,43.8847,42.9917,6.9194,155.0194,8.0489,True
2012-01-23,57.94,58.72,57.86,44.4581132199,13223800.0,0.5422,0.1768,0.719,44.6241,40.9931,42.8086,67.4017,44.1309,43.1599,7.9402,170.7967,9.6383,True
2012-01-24,57.76,58.68,57.567,44.8633204427,11490300.0,0.5891,0.1877,0.7768,44.9039,41.0421,42.973,69.7577,44.3664,43.3628,7.6401,166.5811,8.735,True
2012-01-25,59.12,59.5,58.53,45.1003284409,21441100.0,0.6377,0.1944,0.8321,45.1967,41.0826,43.1397,71.0681,44.5804,43.5524,8.6957,189.8313,10.8259,True
2012-01-26,59.13,59.35,57.54,44.1981689637,20419500.0,0.669,0.125,0.794,45.2824,41.2217,43.252,60.3954,44.5514,43.6533,7.9287,146.5132,7.7938,True
2012-01-27,57.55,58.15,57.54,44.1828781251,10295900.0,0.686,0.0679,0.7539,45.2927,41.4752,43.3839,60.2311,44.5606,43.7415,5.8235,123.329,7.7938,True
2012-01-30,57.24,58.64,57.03,44.8250933462,13061700.0,0.7018,0.0633,0.7651,45.414,41.6429,43.5284,64.5676,44.634,43.8674,6.7346,133.3331,6.2453,True
2012-01-31,58.95,59.35,58.6,44.9703563128,13551300.0,0.7168,0.06,0.7767,45.4993,41.8725,43.6859,65.4799,44.6554,44.0157,7.9385,167.2553,8.1141,True
2012-02-01,59.48,59.75,58.79,45.5361173409,27741800.0,0.7379,0.0843,0.8221,45.7092,41.9907,43.8499,68.8288,44.7425,44.2099,6.7345,177.6673,9.1517,True
2012-02-02,61.03,61.95,60.6,46.4306313988,34830000.0,0.7742,0.1455,0.9197,46.1293,41.9452,44.0372,73.2285,45.189,44.4703,10.2313,238.1852,14.5484,True
2012-02-03,60.99,61.33,60.6101,46.6829302357,17428700.0,0.8205,0.1853,1.0058,46.5421,41.9146,44.2284,74.3237,45.689,44.7114,9.1281,218.8703,14.5484,True
2012-02-06,60.82,61.12,60.54,46.690575655,11060800.0,0.8689,0.1935,1.0624,46.8841,41.948,44.4161,74.3577,46.0621,44.9423,8.3688,202.3089,14.3246,True
2012-02-07,60.81,61.62,60.54,47.0575557813,12395300.0,0.9199,0.204,1.1239,47.2283,42.035,44.6317,75.9953,46.4796,45.1671,9.3329,200.0892,15.5218,True
2012-02-08,61.42,61.67,60.94,46.9963924269,11454900.0,0.9668,0.1876,1.1544,47.4701,42.2306,44.8503,75.1384,46.7716,45.3649,8.9576,190.9952,15.6417,True
2012-02-09,61.59,61.99,61.39,47.3557271339,13895400.0,1.0122,0.1816,1.1938,47.7001,42.4837,45.0919,76.786,46.9566,45.5657,10.6372,191.523,16.4137,True
2012-02-10,61.43,61.8,61.24,47.1951733287,10376500.0,1.0494,0.1488,1.1983,47.8861,42.7106,45.2983,74.4249,47.0591,45.7696,9.3612,174.3383,15.908,True
2012-02-13,61.99,61.99,61.2,47.202818748,9318000.0,1.0773,0.1114,1.1887,48.0281,42.9661,45.4971,74.4649,47.1615,45.9525,9.272,165.7607,16.3759,True
2012-02-14,61.52,61.71,61.1,47.1798824901,8913400.0,1.095,0.0709,1.1659,48.1606,43.183,45.6718,74.0919,47.186,46.107,6.8756,152.3225,16.0304,True
2012-02-15,61.81,61.99,61.36,47.0804920392,10839600.0,1.1013,0.0254,1.1267,48.2654,43.3833,45.8243,72.4078,47.2028,46.239,7.0454,146.7017,16.7343,True
2012-02-16,61.79,62.4,61.56,47.6080259708,12328800.0,1.1061,0.0192,1.1253,48.4472,43.5279,45.9876,75.5661,47.2533,46.4663,7.1429,149.105,17.761,True
2012-02-17,62.26,62.71,62.0,47.7991614532,14729200.0,1.1102,0.0164,1.1266,48.597,43.7443,46.1707,76.6057,47.3741,46.7074,7.9346,149.0762,18.5333,True
2012-02-21,62.66,62.93,62.35,47.997942355,8631500.0,1.1143,0.0164,1.1307,48.7649,43.9304,46.3477,77.6645,47.5331,46.9189,7.1696,147.6551,19.0818,True
2012-02-22,62.65,62.9425,62.44,47.8220977111,7782600.0,1.1128,-0.0059,1.1069,48.8935,44.0978,46.4956,74.4699,47.6615,47.109,7.264,139.8364,19.1132,False
2012-02-23,62.53,63.66,62.32,48.5560579638,12639300.0,1.1171,0.0171,1.1343,49.1362,44.2006,46.6684,78.4366,47.9567,47.3104,6.9916,145.7674,20.9084,True
