date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-08-07,18.32,18.32,18.12,13.9656090491,2423400.0,0.2092,0.2703,0.0611,14.1152,12.7672,13.4412,69.9855,13.9519,13.4886,5.6821,177.2007,21.0241,True
2013-08-08,18.4,18.5,18.2,14.0037456112,3400100.0,0.2229,0.2776,0.0547,14.1895,12.7654,13.4775,70.7039,13.9839,13.537,5.9565,182.0191,22.5386,True
2013-08-09,18.34,18.57,18.29,14.0800187355,3008400.0,0.2356,0.2862,0.0507,14.2697,12.7607,13.5152,72.1333,14.0068,13.5949,6.2357,182.1325,23.1217,True
2013-08-12,18.42,18.56,18.351,14.0723914231,2832000.0,0.2463,0.2891,0.0428,14.3391,12.7661,13.5526,71.7582,14.0297,13.6458,4.7404,173.6736,23.1217,True
2013-08-13,18.45,18.7,18.4,14.2249376715,3067000.0,0.2571,0.3002,0.0432,14.4273,12.7732,13.6003,74.5899,14.0693,13.7103,6.5527,178.8795,24.3003,True
2013-08-14,18.17,18.47,18.15,14.0723914231,4381500.0,0.2643,0.2934,0.029,14.4781,12.8002,13.6392,67.3542,14.0907,13.7617,5.8453,144.1488,20.9335,True
2013-08-15,18.27,18.37,18.18,13.8817086125,4351200.0,0.2653,0.2694,0.0041,14.4976,12.841,13.6693,59.6097,14.0663,13.8146,4.3157,125.8374,20.9335,True
2013-08-16,18.14,18.4,18.0799,13.9198451746,4486700.0,0.2624,0.2506,-0.0118,14.5119,12.8976,13.7048,60.5809,14.0343,13.8802,5.7471,119.6197,19.5922,False
2013-08-19,18.2,18.28,17.78,13.5766161155,5142400.0,0.2511,0.2057,-0.0454,14.5073,12.9289,13.7181,49.1778,13.9351,13.9219,3.8636,83.49,15.6829,False
2013-08-20,17.83,18.15,17.8,13.7672989261,7630300.0,0.2375,0.1833,-0.0542,14.504,12.9833,13.7437,54.2983,13.8436,13.9371,3.8924,85.4017,15.6829,False
2013-08-21,17.99,18.105,17.82,13.6147526776,3260600.0,0.2203,0.1516,-0.0688,14.4951,13.0235,13.7593,49.9818,13.752,13.9315,3.1036,73.9609,15.6829,False
2013-08-22,17.87,18.22,17.84,13.8664539876,2895700.0,0.2053,0.145,-0.0602,14.4673,13.1291,13.7982,56.145,13.749,13.9331,4.7126,88.1203,16.78,False
2013-08-23,18.27,18.34,18.155,13.9579817367,3695600.0,0.1933,0.1456,-0.0478,14.3912,13.3074,13.8493,58.1539,13.7566,13.9326,6.8765,105.0539,17.9134,False
2013-08-26,18.28,18.39,18.205,13.8969632373,2159400.0,0.1825,0.1394,-0.0431,14.2485,13.5447,13.8966,56.3114,13.8207,13.9285,7.7329,102.1652,18.3844,False
2013-08-27,18.0,18.03,17.65,13.4622064291,4072700.0,0.1657,0.0984,-0.0673,14.2614,13.5242,13.8928,45.3441,13.7597,13.8909,-3.0645,44.2182,11.1832,False
2013-08-28,17.65,17.92,17.65,13.568988803,3263400.0,0.1473,0.0736,-0.0737,14.2725,13.5001,13.8863,48.0088,13.7505,13.8644,-1.9425,43.2775,11.1832,False
2013-08-29,17.74,18.0,17.74,13.6300073024,2810500.0,0.1295,0.0582,-0.0713,14.2774,13.4738,13.8756,49.5157,13.7032,13.8395,-2.3332,50.7104,11.9813,False
2013-08-30,17.87,17.87,17.45,13.37067868,3680100.0,0.1085,0.0248,-0.0837,14.3011,13.3906,13.8459,43.7425,13.5858,13.7922,-2.5095,18.0216,8.3906,False
2013-09-03,17.77,17.87,17.44,13.37067868,3983700.0,0.0865,-0.0016,-0.0881,14.3129,13.32,13.8165,43.7425,13.4805,13.7454,-2.7748,15.6006,8.2688,False
2013-09-04,17.53,17.82,17.5,13.5766161155,3197500.0,0.068,-0.0059,-0.0739,14.2911,13.2969,13.794,49.1475,13.5034,13.7022,-3.2048,25.5944,8.2688,False
2013-09-05,17.77,18.08,17.77,13.7520443012,4572700.0,0.0554,0.0048,-0.0506,14.2744,13.2923,13.7833,53.2473,13.54,13.6809,-1.31,55.6696,10.958,False
2013-09-06,18.09,18.23,17.78,13.7749262385,5567900.0,0.0473,0.015,-0.0323,14.2524,13.2914,13.7719,53.7681,13.569,13.6737,-1.4595,61.5186,12.4636,False
2013-09-09,18.13,18.42,18.12,13.9961182988,4102100.0,0.0459,0.0404,-0.0055,14.2387,13.2966,13.7677,58.551,13.6941,13.6788,-0.8078,93.9118,14.3296,False
2013-09-10,18.43,18.62,18.41,14.1562918597,4705700.0,0.0513,0.0726,0.0214,14.255,13.2887,13.7719,61.6307,13.8512,13.7175,0.3233,119.6697,16.2408,True
2013-09-11,18.55,18.93,18.55,14.4156204822,6166800.0,0.0646,0.1178,0.0532,14.3057,13.2571,13.7814,66.0116,14.019,13.7607,1.2299,147.0585,19.0863,True
2013-09-12,18.76,18.83,18.48,14.2058693905,5191000.0,0.0787,0.135,0.0564,14.3302,13.246,13.7881,60.0682,14.1098,13.8001,2.638,133.1366,19.3311,True
2013-09-13,18.53,18.645,18.3732,14.1367597556,3341300.0,0.0912,0.1415,0.0503,14.3628,13.2389,13.8008,58.2178,14.1821,13.8181,2.1828,113.0991,17.8987,True
2013-09-16,18.74,18.98,18.65,14.3901617501,6149800.0,0.106,0.1652,0.0592,14.4409,13.2078,13.8244,62.7284,14.2609,13.8469,3.8491,147.5386,20.9263,True
2013-09-17,18.72,18.86,18.7,14.459271385,3499700.0,0.1223,0.1874,0.0651,14.5324,13.2046,13.8685,63.8682,14.3215,13.8844,3.87,144.0194,20.9263,True
2013-09-18,18.83,18.91,18.6,14.48230793,3159000.0,0.1387,0.2045,0.0657,14.6176,13.1908,13.9042,64.2585,14.3349,13.9524,4.8913,139.5771,19.5652,True
2013-09-19,18.84,19.11,18.77,14.4669502333,3613700.0,0.1539,0.2143,0.0605,14.6873,13.2064,13.9468,63.7664,14.3871,14.0123,6.2641,150.2153,21.3654,True
2013-09-20,18.87,18.89,18.63,14.313373267,3323300.0,0.1645,0.2073,0.0428,14.7254,13.213,13.9692,58.9313,14.4224,14.0578,4.3778,122.9182,19.4621,True
2013-09-23,18.68,18.735,18.51,14.313373267,3390200.0,0.1715,0.1995,0.0279,14.7578,13.2161,13.987,58.9313,14.4071,14.1207,2.844,107.8342,17.8511,True
2013-09-24,18.68,18.815,18.52,14.3748040535,3777100.0,0.1764,0.196,0.0195,14.7985,13.2232,14.0109,60.3131,14.3902,14.1876,3.0023,111.8477,18.5953,True
2013-09-25,18.68,18.86,18.47,14.2135482388,6235000.0,0.1768,0.1781,0.0014,14.7986,13.2982,14.0484,55.099,14.3364,14.2301,5.3102,99.3807,17.9163,True
2013-09-26,18.52,18.67,18.48,14.2826578737,4627400.0,0.1749,0.1676,-0.0073,14.8071,13.3611,14.0841,56.8134,14.2996,14.2655,4.8892,92.9473,17.9163,False
2013-09-27,18.52,18.67,18.44,14.313373267,4609200.0,0.1719,0.1599,-0.012,14.8163,13.4202,14.1183,57.5845,14.2996,14.3014,4.423,90.4924,17.3604,False
2013-09-30,18.52,18.72,18.48,14.3287309636,4262700.0,0.1682,0.1533,-0.0149,14.7787,13.5537,14.1662,57.9864,14.3026,14.3235,5.4644,92.7219,17.8527,False
2013-10-01,18.66,18.79,18.61,14.3594463569,5659800.0,0.1643,0.1488,-0.0155,14.7119,13.7193,14.2156,58.8225,14.2996,14.3371,5.8588,100.6792,18.5436,False
2013-10-02,18.65,18.85,18.62,14.3517675086,7641100.0,0.1601,0.143,-0.0171,14.6573,13.8514,14.2544,58.5106,14.3272,14.3328,6.4948,100.4987,19.1364,False
2013-10-03,18.61,18.76,18.4,14.3210521153,7382100.0,0.1549,0.1343,-0.0206,14.6138,13.9519,14.2828,57.2106,14.3349,14.3405,4.4622,82.0764,15.9888,False
2013-10-04,18.61,18.85,18.42,14.4208771434,6098100.0,0.1507,0.134,-0.0167,14.5551,14.0752,14.3151,60.2835,14.3564,14.3594,4.0996,90.9558,16.9022,False
2013-10-07,18.62,18.67,18.47,14.2058693905,5216500.0,0.1436,0.1151,-0.0285,14.5235,14.1277,14.3256,51.7133,14.3318,14.3472,2.0421,69.6229,16.9022,False
2013-10-08,18.53,18.58,18.19,13.9985404859,6258000.0,0.1314,0.0824,-0.049,14.5514,14.0841,14.3177,45.0905,14.2596,14.3164,0.4594,37.2683,12.9511,False
2013-10-09,18.21,18.3,17.81,13.7835327329,8431700.0,0.1128,0.0387,-0.0741,14.6113,13.9609,14.2861,39.4735,14.146,14.2699,-2.6749,-11.1166,7.9171,False
2013-10-10,18.12,18.38,18.11,14.1137232107,3916100.0,0.0963,0.0303,-0.066,14.6136,13.9494,14.2815,49.7694,14.1045,14.2463,-2.3898,28.3918,8.7875,False
2013-10-11,18.35,18.55,18.35,14.1367597556,4123100.0,0.0821,0.0253,-0.0568,14.6136,13.9494,14.2815,50.4,14.0477,14.2345,-0.5095,49.9203,10.6132,False
2013-10-14,18.38,18.72,18.345,14.3440886602,3877700.0,0.0732,0.0376,-0.0356,14.6089,13.9495,14.2792,55.7567,14.0753,14.2366,-1.3699,71.5205,12.3964,False
2013-10-15,18.68,18.73,18.37,14.2212270871,5469900.0,0.066,0.037,-0.029,14.5872,13.9474,14.2673,52.1788,14.1199,14.2263,-0.6893,62.5905,12.5008,False
2013-10-16,18.66,18.67,18.35,14.2749790254,5173900.0,0.0609,0.0404,-0.0205,14.5614,13.9525,14.2569,53.5753,14.2182,14.2304,-1.2692,60.0279,12.2287,False
2013-10-17,18.53,18.56,18.21,14.0599712724,6667800.0,0.0538,0.0254,-0.0283,14.5365,13.9367,14.2366,47.6162,14.2074,14.2156,-2.8781,27.0949,10.3293,False
2013-10-18,18.3,18.7,18.29,14.3287309636,8200300.0,0.05,0.0349,-0.0151,14.5381,13.9366,14.2374,54.4079,14.2458,14.2166,-1.0058,59.6109,11.8465,False
2013-10-21,18.7,18.94,18.7,14.5360598682,7778500.0,0.0517,0.0584,0.0067,14.5751,13.9219,14.2485,58.8207,14.2842,14.2304,1.0942,116.0432,14.3723,True
2013-10-22,18.98,19.22,18.94,14.6973156829,5162700.0,0.0592,0.0891,0.0299,14.6424,13.8868,14.2646,61.8943,14.3794,14.253,2.1525,162.7197,17.1875,True
2013-10-23,19.07,19.29,18.9,14.7817830144,6919900.0,0.0711,0.1188,0.0477,14.7317,13.8543,14.293,63.4263,14.4808,14.2816,2.28,165.9768,17.874,True
2013-10-24,19.17,19.44,19.16,14.8739291943,5005500.0,0.0865,0.1481,0.0616,14.829,13.8162,14.3226,65.0678,14.6436,14.3185,4.1243,191.9886,19.3312,True
2013-10-25,19.42,19.42,19.09,14.8124984077,4035300.0,0.1021,0.1644,0.0624,14.897,13.7981,14.3475,63.0466,14.7403,14.3446,4.0171,171.8156,18.3347,True
2013-10-28,19.32,19.5,19.2,14.820177256,7027400.0,0.1169,0.176,0.0591,14.9587,13.7855,14.3721,63.1997,14.7971,14.3856,4.1667,175.4407,19.1196,True
2013-10-29,19.34,19.37,19.16,14.7741041661,6867600.0,0.1294,0.1794,0.05,15.005,13.7807,14.3928,61.5601,14.8125,14.4373,3.0867,153.9642,18.5403,True
2013-10-30,15.73,17.29,15.51,12.9388594178,55177200.0,0.1102,0.0336,-0.0766,15.2038,13.4406,14.3222,29.2141,14.4439,14.3809,-8.2759,-307.2517,18.322,False
2013-10-31,16.99,17.06,16.72,13.0693998392,17236700.0,0.074,-0.0706,-0.1447,15.2967,13.2226,14.2596,31.9395,14.083,14.3113,-9.0618,-227.0915,18.322,False
2013-11-01,17.09,17.72,17.09,13.4226268619,11960300.0,0.0346,-0.1233,-0.1579,15.3053,13.1141,14.2097,38.7738,13.805,14.2637,-5.9947,-140.9357,11.8195,False
2013-11-04,17.54,17.76,17.2,13.2383345023,7722900.0,-0.0079,-0.1779,-0.1699,15.336,12.9867,14.1613,36.713,13.4887,14.19,-4.8741,-137.7053,11.442,False
2013-11-05,17.18,17.365,16.96,13.2613710472,6748800.0,-0.0497,-0.2167,-0.167,15.3618,12.8871,14.1245,37.1603,13.1861,14.126,-6.5393,-157.039,13.2293,False
2013-11-06,17.28,17.39,17.18,13.2383345023,8103500.0,-0.0891,-0.2466,-0.1575,15.3863,12.8081,14.0972,36.881,13.246,14.0569,-4.9727,-138.9894,12.9877,False
2013-11-07,17.31,17.44,17.18,13.3535172271,9851100.0,-0.1228,-0.2579,-0.1351,15.3883,12.7301,14.0592,39.324,13.3028,14.0098,-5.1143,-123.5647,12.4996,False
2013-11-08,17.37,17.5,17.11,13.2152979573,9908000.0,-0.1532,-0.2749,-0.1217,15.3913,12.635,14.0131,37.4599,13.2614,13.9356,-5.6604,-125.8893,13.0345,False
2013-11-11,17.21,17.31,17.1,13.2460133506,3907800.0,-0.1791,-0.2826,-0.1035,15.3664,12.55,13.9582,38.1579,13.2629,13.8496,-7.5321,-126.5331,13.1117,False
2013-11-12,17.53,17.54,17.3,13.4226268619,5479100.0,-0.1976,-0.2714,-0.0738,15.3396,12.4969,13.9183,42.1365,13.2952,13.7646,-6.3534,-97.3342,10.8118,False
2013-11-13,17.45,17.6,17.4,13.4456634069,6128500.0,-0.2096,-0.2577,-0.0481,15.3025,12.4511,13.8768,42.6521,13.3366,13.6755,-5.7311,-87.7384,10.2173,False
2013-11-14,17.56,17.61,17.35,13.399590317,4517000.0,-0.2172,-0.2476,-0.0304,15.2815,12.4061,13.8438,41.8529,13.3458,13.5772,-5.1185,-90.0061,10.6236,False
2013-11-15,17.43,17.45,16.22,12.823676693,29228700.0,-0.2303,-0.2829,-0.0525,15.2537,12.2835,13.7686,33.4572,13.2675,13.4446,-6.6845,-161.5515,19.045,False
2013-11-18,16.83,16.94,16.58,12.8390343897,11257300.0,-0.2455,-0.3061,-0.0606,15.1776,12.1898,13.6837,33.8364,13.1861,13.3126,-10.5597,-156.5902,19.045,False
2013-11-19,16.78,16.82,16.56,12.7392093615,11439900.0,-0.2621,-0.3287,-0.0666,15.0576,12.114,13.5858,32.5448,13.0494,13.1769,-12.487,-156.1965,19.1844,False
2013-11-20,16.65,16.78,16.38,12.5933112435,7455500.0,-0.2806,-0.3543,-0.0738,14.9009,12.0518,13.4764,30.7091,12.879,13.1539,-13.0119,-162.6432,20.4381,False
2013-11-21,16.47,16.77,16.35,12.7929612998,11430100.0,-0.2953,-0.3544,-0.0591,14.6719,12.0728,13.3723,36.0017,12.7576,13.1354,-13.7346,-148.7171,20.6468,False
2013-11-22,16.73,16.89,16.64,12.9311805695,7468300.0,-0.3042,-0.3395,-0.0353,14.4085,12.148,13.2783,39.4332,12.7791,13.1027,-13.0278,-124.618,19.3733,False
2013-11-25,16.84,16.85,16.65,12.8006401481,5944100.0,-0.3102,-0.3343,-0.0241,14.0756,12.279,13.1773,37.4038,12.7715,13.0735,-13.5897,-126.9043,19.3733,False
2013-11-26,16.675,16.88,16.67,12.8927863279,5411400.0,-0.312,-0.319,-0.0071,13.6102,12.5562,13.0832,39.7489,12.8022,13.0489,-12.8549,-118.2329,19.0484,False
2013-11-27,16.73,16.94,16.66,12.9158228729,4754400.0,-0.3099,-0.3016,0.0083,13.6104,12.5537,13.0821,40.3476,12.8667,13.0274,-2.0243,-112.2601,18.393,True
2013-11-29,16.79,16.94,16.64,12.8006401481,2851300.0,-0.3067,-0.2938,0.0129,13.6111,12.5262,13.0686,38.3085,12.8682,12.9906,-0.7034,-112.4167,18.5451,True
2013-12-02,16.74,16.9,16.61,12.8159978447,6431500.0,-0.3019,-0.283,0.0189,13.5658,12.5108,13.0383,38.7507,12.8452,12.9639,-4.6275,-108.885,18.7758,True
2013-12-03,16.64,16.93,16.6,12.9542171145,9894400.0,-0.2936,-0.2603,0.0333,13.5445,12.5037,13.0241,42.7104,12.8759,12.9445,-4.6734,-98.6327,18.4346,True
2013-12-04,16.76,16.92,16.605,12.8083189964,10734000.0,-0.2851,-0.2512,0.0339,13.518,12.4849,13.0014,39.8004,12.859,12.9035,-2.5626,-99.3054,18.4346,True
2013-12-05,16.64,16.67,16.42,12.6240266367,9657100.0,-0.2793,-0.256,0.0233,13.5002,12.4412,12.9707,36.4403,12.8006,12.8488,-4.1403,-111.9228,19.9022,True
2013-12-06,16.55,16.79,16.48,12.8774286313,4675600.0,-0.2707,-0.2365,0.0342,13.4474,12.4464,12.9469,43.4711,12.816,12.814,-3.7271,-94.7211,18.4958,True
2013-12-09,16.78,16.855,16.65,12.8313555414,3542600.0,-0.2611,-0.2223,0.0388,13.4149,12.4406,12.9277,42.5541,12.8191,12.8145,-3.6857,-86.8143,17.7351,True
2013-12-10,16.69,16.92,16.69,12.9081440245,4382100.0,-0.2493,-0.2025,0.0469,13.3756,12.4461,12.9108,44.6395,12.8099,12.8191,-2.253,-78.793,16.9714,True
2013-12-11,16.82,16.855,16.51,12.7315305132,7613400.0,-0.2392,-0.1987,0.0405,13.2828,12.4698,12.8763,40.9741,12.7945,12.8186,-3.9054,-87.5669,18.4608,True
2013-12-12,16.52,16.85,16.46,12.869749783,6115000.0,-0.2279,-0.1825,0.0454,13.1591,12.5359,12.8475,44.7763,12.8436,12.837,-4.2614,-81.698,18.8719,True
2013-12-13,16.61,16.635,16.29,12.6662603025,8555700.0,-0.2191,-0.1839,0.0352,13.004,12.6176,12.8108,40.6463,12.8014,12.8285,-4.8153,-88.7811,19.2496,True
2013-12-16,16.47,16.5953,16.42,12.735897653,3222100.0,-0.2107,-0.1774,0.0333,13.0022,12.6106,12.8064,42.5879,12.7823,12.8155,-4.1718,-81.7246,19.2496,True
2013-12-17,16.46,16.57,16.38,12.7436351364,3388500.0,-0.2025,-0.1696,0.0329,12.9987,12.6046,12.8017,42.8107,12.7494,12.8117,-1.4373,-80.7018,19.5917,True
2013-12-18,16.77,17.0,16.61,13.1537217558,7212900.0,-0.1878,-0.1289,0.0589,13.0696,12.5752,12.8224,53.1346,12.8339,12.8291,1.8419,-49.2107,14.2981,True
2013-12-19,16.71,17.07,16.67,13.0608719552,6948200.0,-0.1708,-0.103,0.0679,13.0903,12.6012,12.8458,50.9053,12.8721,12.8388,2.505,-47.4982,13.4666,True
2013-12-20,16.89,17.11,16.55,13.1614592392,7486500.0,-0.1513,-0.0734,0.0779,13.1432,12.5852,12.8642,53.1851,12.9711,12.8628,2.8065,-44.8324,14.5503,True
2013-12-23,17.13,17.14,16.955,13.2156216229,2875800.0,-0.1301,-0.0451,0.085,13.1959,12.5609,12.8784,54.4066,13.0671,12.8895,2.2551,-30.3879,14.1867,True
2013-12-24,17.07,17.19,16.95,13.2929964567,1382700.0,-0.1073,-0.0163,0.0911,13.2657,12.5403,12.903,56.1575,13.1769,12.9121,2.7968,-25.2643,13.5758,True
2013-12-26,17.23,17.31,17.03,13.3394213571,4156400.0,-0.0838,0.0102,0.0941,13.3348,12.5159,12.9254,57.2137,13.2141,12.9475,3.3304,-16.7944,12.1117,True
2013-12-27,17.26,17.35,17.131,13.3084714235,1978000.0,-0.0614,0.0284,0.0898,13.3871,12.5029,12.945,56.2458,13.2636,12.9931,3.2024,-12.4669,11.6239,True
2013-12-30,17.25,17.295,17.08,13.3394213571,3066300.0,-0.0401,0.0448,0.0849,13.4404,12.5034,12.9719,57.0248,13.2992,13.0239,2.8752,-12.9476,12.1197,True
2013-12-31,17.25,17.36,17.1,13.3471588404,2882900.0,-0.0206,0.0577,0.0783,13.4883,12.5086,12.9985,57.2287,13.3255,13.0583,3.5063,-8.4639,11.3104,True
date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,18.77,18.81,18.52,13.5584850344,5402000.0,0.2399,0.0241,0.2639,12.5364,13.1155,13.6946,61.9336,13.4167,13.1516,6.882,163.8333,6.7243,True
2012-01-04,18.47,18.57,18.21,13.3757561256,4604500.0,0.2424,0.0101,0.2525,12.5523,13.1368,13.7213,57.6911,13.4094,13.1906,4.047,129.3032,4.1173,True
2012-01-05,18.24,18.41,18.06,13.4415385328,3228700.0,0.2431,0.0028,0.246,12.5648,13.1595,13.7542,58.7802,13.4401,13.2364,3.2657,116.5526,2.8806,True
2012-01-06,18.32,18.41,18.17,13.3830652819,3711300.0,0.2412,-0.0078,0.2333,12.5817,13.1789,13.7762,57.3736,13.4211,13.2861,3.2657,113.5146,2.8806,False
2012-01-09,18.29,18.42,18.21,13.4269202201,4130700.0,0.2378,-0.0135,0.2243,12.6166,13.2064,13.7962,58.1778,13.4372,13.3358,3.3795,113.4465,2.9601,False
2012-01-10,18.57,18.84,18.475,13.5950308162,8024400.0,0.2358,-0.0078,0.2281,12.6111,13.2248,13.8385,61.1854,13.4445,13.3758,4.1082,142.5518,6.2369,False
2012-01-11,18.53,18.81,18.421,13.7339047869,3378400.0,0.2366,0.0029,0.2395,12.654,13.272,13.8899,63.5081,13.5161,13.4362,4.9818,140.346,5.7699,True
2012-01-12,18.84,19.0,18.77,13.8654696012,4114100.0,0.2405,0.0157,0.2562,12.706,13.3275,13.9491,65.5978,13.6009,13.4698,6.0423,159.855,7.2291,True
2012-01-13,18.8,18.89,18.77,13.7631414123,5699500.0,0.2441,0.0142,0.2582,12.8213,13.3838,13.9463,62.6101,13.6769,13.5034,9.0012,143.9971,7.2291,True
2012-01-17,18.97,19.06,18.47,13.5219392526,6574100.0,0.2428,-0.0051,0.2376,12.9627,13.4258,13.889,56.1512,13.6959,13.5127,8.6659,122.7079,4.5846,False
2012-01-18,18.52,18.87,18.36,13.7485230996,3829500.0,0.2416,-0.0047,0.2369,13.0245,13.4635,13.9024,60.2758,13.7266,13.5292,4.3118,118.6662,3.6315,False
2012-01-19,18.84,19.15,18.66,13.9970344156,5439100.0,0.2439,0.0094,0.2534,13.1282,13.5219,13.9157,64.2296,13.7792,13.5682,6.7447,144.3881,5.8523,True
2012-01-20,19.09,19.2,18.94,13.923942852,5208400.0,0.2467,0.0109,0.2576,13.1269,13.5501,13.9732,62.2763,13.7909,13.6106,4.8035,144.8425,6.2447,True
2012-01-23,19.0,19.17,18.86,13.8216146631,3167100.0,0.2473,0.0025,0.2498,13.1615,13.5782,13.9949,59.5594,13.8026,13.6335,4.8114,130.7206,5.5291,True
2012-01-24,18.8,19.24,18.77,14.0043435719,3567400.0,0.2489,0.0065,0.2554,13.1638,13.6093,14.0548,62.6749,13.8991,13.6774,4.5652,132.412,4.7222,True
2012-01-25,19.13,19.57,19.03,14.2601640443,4740900.0,0.2546,0.0227,0.2773,13.1228,13.6473,14.1717,66.5414,14.0014,13.7242,5.9556,154.2535,7.3635,True
2012-01-26,19.54,19.54,19.115,13.9897252592,4078200.0,0.2576,0.0121,0.2698,13.1431,13.6762,14.2092,59.5539,14.0,13.7651,5.9079,137.8036,7.3635,True
2012-01-27,19.04,19.24,19.0,14.0043435719,2692100.0,0.2585,0.0034,0.2619,13.192,13.712,14.232,59.7984,14.016,13.8026,4.3384,120.0411,6.3014,True
2012-01-30,19.0,19.09,18.87,13.9385611648,2852200.0,0.2563,-0.0088,0.2476,13.2177,13.735,14.2523,58.1049,14.0394,13.8396,3.3568,105.0801,5.1061,False
2012-01-31,19.12,19.15,18.91,13.9604886338,3229000.0,0.2521,-0.0169,0.2352,13.2719,13.7657,14.2595,58.5244,14.0307,13.8752,3.6255,104.6098,5.6043,False
2012-02-01,19.2,19.3,19.08,14.0335801973,5338100.0,0.2474,-0.0187,0.2287,13.2921,13.7895,14.2868,59.9564,13.9853,13.9045,2.605,111.8311,6.8476,False
2012-02-02,19.23,19.3,19.05,14.0189618846,3515700.0,0.2419,-0.0221,0.2198,13.3531,13.8216,14.2901,59.5161,13.9912,13.9235,3.9311,106.3312,6.5622,False
2012-02-03,19.36,19.75,19.3,14.420965484,5950100.0,0.242,0.0004,0.2424,13.3677,13.8706,14.3734,66.7179,14.0745,13.9605,7.2787,135.0995,10.2212,True
2012-02-06,19.5,19.54,19.17,14.2455457316,6085900.0,0.2423,0.0011,0.2434,13.4383,13.9137,14.3891,61.595,14.1359,13.9926,6.138,114.796,8.9676,True
2012-02-07,19.49,19.82,19.38,14.399038015,6395700.0,0.2446,0.0091,0.2536,13.4973,13.9623,14.4274,64.1739,14.2236,14.0511,7.6004,128.7306,11.1803,True
2012-02-08,18.05,18.4,17.66,12.9591342135,37425400.0,0.2244,-0.0805,0.1439,13.3088,13.9305,14.5522,38.3141,14.0087,13.9985,-2.3355,-7.7491,3.4764,False
2012-02-09,17.79,17.85,17.65,12.9664433698,8502300.0,0.1909,-0.1341,0.0568,13.1446,13.8921,14.6397,38.449,13.7982,13.9298,-5.1037,-23.7004,3.5515,False
2012-02-10,17.63,17.72,17.46,12.8531514464,10610600.0,0.1485,-0.1696,-0.021,12.9673,13.8415,14.7158,37.1016,13.4847,13.8584,-6.7368,-38.0983,4.9814,False
2012-02-13,17.74,17.85,17.61,12.8933518063,11061300.0,0.1031,-0.1817,-0.0786,12.8309,13.798,14.7652,37.9286,13.2142,13.7965,-5.5056,-30.4019,3.9095,False
2012-02-14,17.65,17.74,17.41,12.9225884317,10588800.0,0.0584,-0.1789,-0.1205,12.7338,13.7681,14.8024,38.5581,12.9189,13.7244,-6.9255,-40.5849,5.4204,False
2012-02-15,17.75,17.7607,17.54,12.88604265,14760800.0,0.0157,-0.1706,-0.1548,12.6214,13.725,14.8285,38.0414,12.9043,13.6328,-5.8786,-41.1585,5.2462,False
2012-02-16,17.65,17.81,17.6,13.0176074643,10583000.0,-0.0213,-0.1482,-0.1695,12.5386,13.676,14.8133,41.0864,12.9145,13.568,-6.9974,-36.3139,4.8267,False
2012-02-17,17.9,18.0,17.82,13.1345539659,5540000.0,-0.051,-0.1187,-0.1697,12.4817,13.6365,14.7913,43.7206,12.9708,13.51,-6.25,-22.317,3.2144,False
2012-02-21,18.02,18.03,17.65,12.9445159008,4567900.0,-0.0774,-0.1057,-0.1831,12.4032,13.5927,14.7821,40.5629,12.9811,13.4437,-5.9468,-39.0532,4.5502,False
2012-02-22,17.76,18.03,17.62,13.1637905914,7070000.0,-0.0967,-0.0773,-0.174,12.3629,13.5506,14.7383,45.435,13.0293,13.3906,-6.289,-34.1939,4.7861,False
2012-02-23,18.04,18.09,17.85,13.0541532461,6719100.0,-0.1121,-0.0616,-0.1737,12.3307,13.4903,14.65,43.5237,13.0629,13.3253,-7.5626,-33.8748,4.2621,False
2012-02-24,17.89,17.95,17.78,13.0687715588,5592900.0,-0.1238,-0.0465,-0.1703,12.2945,13.4443,14.594,43.8611,13.0732,13.262,-8.1372,-45.0633,4.8267,False
2012-02-27,17.68,18.0,17.62,13.1199356532,5992100.0,-0.1313,-0.0302,-0.1616,12.2721,13.4001,14.5281,45.0911,13.0702,13.1752,-6.4449,-50.6964,6.1137,False
2012-02-28,17.99,17.99,17.74,12.9956799952,9369200.0,-0.1376,-0.0252,-0.1628,12.2402,13.3529,14.4657,42.6591,13.0805,13.0919,-5.7622,-55.3658,6.1137,False
2012-02-29,17.82,17.91,17.43,12.7690961483,8717800.0,-0.1461,-0.0339,-0.18,12.1896,13.2933,14.3971,38.5923,13.0015,12.9833,-6.4752,-85.4372,8.5906,False
2012-03-01,17.54,17.64,17.44,12.7471686792,8421400.0,-0.1555,-0.0377,-0.1932,12.1558,13.229,14.3023,38.2146,12.9401,12.9691,-8.601,-97.5948,8.5906,False
2012-03-02,17.49,17.5,17.23,12.637531334,8844100.0,-0.1664,-0.0436,-0.2101,12.1217,13.16,14.1982,36.3106,12.8539,12.9472,-9.3264,-116.1376,10.2494,False
2012-03-05,17.29,17.33,17.08,12.5278939887,7384300.0,-0.1791,-0.0506,-0.2296,12.1686,13.0653,13.962,34.4705,12.7355,12.9255,-12.2532,-132.0012,11.4171,False
