date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-25,26.52,27.13,26.38,21.2082060549,7618400.0,-0.2939,-0.0107,-0.2831,20.6967,22.9016,21.7991,42.212,21.5523,21.6606,0.0369,-102.4834,16.8688,False
2012-07-26,27.12,27.74,26.83,21.5426952228,8031300.0,-0.2749,0.0066,-0.2815,20.6952,22.9015,21.7983,46.0513,21.3946,21.5884,1.5002,-72.9866,13.3626,True
2012-07-27,27.18,27.49,26.79,21.909040502,11710000.0,-0.2276,0.0431,-0.2707,20.7353,22.9124,21.8238,49.953,21.436,21.5772,2.4479,-61.2434,13.3626,True
2012-07-30,27.45,27.6,27.01,21.8048643768,8000900.0,-0.1963,0.0595,-0.2558,20.7898,22.7535,21.7716,48.876,21.525,21.5756,-3.2348,-55.1966,12.728,True
2012-07-31,27.22,27.45,27.115,21.8289050211,10633900.0,-0.1676,0.0706,-0.2382,20.8166,22.6574,21.737,49.1471,21.6587,21.5766,-4.0615,-53.7131,12.728,True
2012-08-01,27.48,27.8,27.32,22.1414333969,9361300.0,-0.1183,0.0959,-0.2142,20.8865,22.5271,21.7068,52.6447,21.8454,21.6032,-2.0558,-29.3257,10.689,True
2012-08-02,27.38,27.838,27.0,21.8369185692,9437500.0,-0.1026,0.0893,-0.1919,20.9594,22.3752,21.6673,49.1179,21.9042,21.6393,-1.7844,-43.7237,12.1662,True
2012-08-03,27.61,28.38,27.61,22.6543004752,8619800.0,-0.024,0.1343,-0.1583,20.8843,22.5081,21.6962,57.3374,22.0533,21.715,0.835,15.1882,9.0592,True
2012-08-06,28.27,28.68,28.18,22.6302598309,9780900.0,0.036,0.1555,-0.1194,20.8287,22.6438,21.7363,57.047,22.2184,21.8204,4.1253,42.5469,7.3848,True
2012-08-07,28.32,29.36,28.3,23.4236010927,14547300.0,0.1459,0.2123,-0.0664,20.648,22.9855,21.8168,63.5706,22.5373,21.9703,6.3064,99.4235,3.7144,True
2012-08-08,29.11,29.4,29.06,23.527777218,7852100.0,0.2386,0.244,-0.0054,20.521,23.2912,21.9061,64.3327,22.8146,22.0707,6.6047,131.8458,3.5028,True
2012-08-09,29.31,29.79,29.23,23.6720210838,7914100.0,0.3201,0.2604,0.0597,20.4721,23.5777,22.0249,65.4064,23.1816,22.1601,10.6914,158.1921,1.4503,True
2012-08-10,29.52,29.75,29.33,23.8403055939,6591100.0,0.3937,0.2672,0.1265,20.419,23.863,22.141,66.6609,23.4188,22.3027,10.3797,168.5354,1.4503,True
2012-08-13,29.72,29.75,29.15,23.6720210838,7788500.0,0.4334,0.2455,0.1879,20.5038,24.0404,22.2721,64.1677,23.6271,22.4569,12.0321,155.9389,2.3744,True
2012-08-14,29.74,29.85,29.35,23.6239397952,5899200.0,0.4558,0.2143,0.2415,20.6078,24.1812,22.3945,63.4414,23.6672,22.6211,12.5772,159.0497,1.8349,True
2012-08-15,29.54,29.935,29.43,23.9605088153,7841900.0,0.4949,0.2028,0.2922,20.5896,24.3934,22.4915,66.3022,23.7538,22.8046,8.7995,172.4774,1.3731,True
2012-08-16,30.0,30.38,29.82,24.257010095,9181600.0,0.5436,0.2012,0.3425,20.5388,24.6368,22.5878,68.62,23.8708,22.9855,8.5929,201.8691,1.0165,True
2012-08-17,30.38,30.38,29.82,23.9284546229,10129100.0,0.5494,0.1656,0.3838,20.6131,24.7851,22.6991,63.4394,23.8884,23.1202,9.0967,182.7283,1.0165,True
2012-08-20,29.97,29.99,29.47,23.6640075357,8885100.0,0.5265,0.1142,0.4124,20.7832,24.8455,22.8143,59.5617,23.8868,23.2441,11.7647,148.1039,0.884,True
2012-08-21,29.64,29.87,29.49,23.7521565648,8565600.0,0.5097,0.0778,0.4318,21.0237,24.8641,22.9439,60.4256,23.9124,23.3723,10.9887,144.1296,0.884,True
2012-08-22,29.58,29.74,29.17,23.5438043142,6671400.0,0.474,0.0338,0.4403,21.2995,24.8219,23.0607,57.3241,23.8291,23.4658,10.302,123.4006,2.6163,True
2012-08-23,29.22,29.5,29.01,23.4957230256,5787400.0,0.4369,-0.0027,0.4396,21.5333,24.7834,23.1584,56.6058,23.6768,23.5764,7.0059,109.214,3.4741,False
2012-08-24,29.21,29.68,29.12,23.68804818,5739000.0,0.4181,-0.0172,0.4353,21.7133,24.7813,23.2473,58.8176,23.6287,23.6453,7.9665,118.9468,2.4417,False
2012-08-27,29.6,29.65,29.26,23.4957230256,6009700.0,0.3833,-0.0416,0.4249,21.9459,24.7178,23.3318,55.7718,23.5951,23.703,7.4275,110.5576,2.4417,False
2012-08-28,29.21,29.56,29.16,23.4316146408,6408900.0,0.3466,-0.0627,0.4092,22.2098,24.6142,23.412,54.7591,23.531,23.7035,7.6867,99.6011,2.9978,False
2012-08-29,29.31,29.56,29.15,23.5598314104,4183200.0,0.3241,-0.0681,0.3922,22.4309,24.5349,23.4829,56.4535,23.5342,23.7057,6.3309,99.2976,3.054,False
2012-08-30,29.17,29.38,28.93,23.2473030345,6076200.0,0.2778,-0.0915,0.3693,22.8077,24.2991,23.5534,51.4237,23.4845,23.6774,5.5392,76.839,4.2944,False
2012-08-31,29.31,29.38,28.88,23.2713436788,8706300.0,0.2403,-0.1032,0.3435,22.9467,24.2218,23.5843,51.7778,23.4012,23.6394,3.5236,74.1221,4.5766,False
2012-09-04,28.92,29.01,28.5,23.0669982023,5823000.0,0.1919,-0.1213,0.3132,23.0807,24.1315,23.6061,48.5543,23.3154,23.5991,1.1506,48.8278,6.7026,False
2012-09-05,28.7,28.89,28.47,22.8546391777,5841000.0,0.1348,-0.1427,0.2775,22.962,24.1934,23.5777,45.4068,23.2,23.5478,-1.6008,37.841,6.8692,False
2012-09-06,28.69,29.57,28.64,23.68804818,8748800.0,0.1551,-0.098,0.253,22.9686,24.2027,23.5857,57.1003,23.2257,23.5296,0.5782,79.0579,2.6444,False
2012-09-07,29.3,29.34,29.035,23.3835333522,8065300.0,0.1449,-0.0865,0.2314,22.9495,24.193,23.5713,52.6827,23.2529,23.4714,-1.5106,71.4648,2.6444,False
2012-09-10,29.17,29.29,28.64,22.9748423992,7912400.0,0.1026,-0.103,0.2056,22.8678,24.1881,23.528,47.4085,23.1936,23.4078,-1.5462,48.137,4.9029,False
2012-09-11,28.61,28.85,28.52,22.9027204663,8352000.0,0.0626,-0.1144,0.177,22.7797,24.1994,23.4895,46.5278,23.1608,23.3571,-3.0252,32.3071,5.5796,False
2012-09-12,28.47,28.81,28.24,22.9107340144,10427700.0,0.0312,-0.1167,0.1479,22.7041,24.2037,23.4539,46.6458,23.172,23.301,-3.4841,24.4445,7.1474,False
2012-09-13,28.51,29.15,28.33,23.1631607795,13060500.0,0.0263,-0.0972,0.1236,22.6919,24.1361,23.414,50.344,23.067,23.2756,-2.6223,40.1451,4.9945,False
2012-09-14,29.05,29.7,29.02,23.68804818,10377800.0,0.0641,-0.0476,0.1117,22.7602,24.0109,23.3855,56.9862,23.1279,23.2884,-2.2383,79.7434,1.6351,False
2012-09-17,29.63,29.71,28.98,23.3194249674,5497900.0,0.0636,-0.0385,0.102,22.7813,23.9289,23.3551,51.775,23.1968,23.2639,-2.2054,66.7031,1.8673,False
2012-09-18,28.94,28.98,28.58,22.9668288511,9955600.0,0.0343,-0.0542,0.0885,22.741,23.8994,23.3202,47.3384,23.2096,23.2286,-3.3678,31.3593,4.1681,False
2012-09-19,28.68,28.78,28.38,22.9908694954,11371700.0,0.0129,-0.0605,0.0734,22.7218,23.8426,23.2822,47.666,23.2257,23.1992,-3.6491,21.9194,5.2971,False
2012-09-20,28.49,28.91,28.41,23.119086265,7822900.0,0.0062,-0.0537,0.0599,22.7097,23.8122,23.2609,49.4625,23.2169,23.1698,-2.7909,27.426,4.4834,False
2012-09-21,28.97,29.29,28.96,23.2312759383,10882300.0,0.0098,-0.0401,0.0499,22.707,23.7884,23.2477,51.0382,23.1255,23.1688,-0.7119,50.0372,2.1373,False
2012-09-24,28.64,28.73,28.48,22.9828559473,6481300.0,-0.0072,-0.0457,0.0385,22.7,23.7249,23.2124,47.5229,23.0582,23.1495,-3.2008,17.1646,4.881,False
2012-09-25,28.8,28.95,27.78,22.3017043589,10702200.0,-0.0749,-0.0907,0.0158,22.5217,23.7838,23.1527,39.5254,22.9252,23.0985,-2.3609,-14.5614,8.678,False
2012-09-26,27.46,27.58,26.94,22.0933521083,16989600.0,-0.1436,-0.1276,-0.0161,22.3183,23.8534,23.0858,37.4594,22.7457,23.0478,-6.6982,-71.0821,12.9201,False
2012-09-27,27.7192,27.95,27.43,22.3377653253,9243300.0,-0.1764,-0.1282,-0.0481,22.224,23.8255,23.0247,41.3148,22.5894,22.9577,-5.4465,-42.8476,10.6183,False
2012-09-28,27.72,27.82,27.395,22.0813317862,9304500.0,-0.2205,-0.1379,-0.0826,22.0744,23.8585,22.9664,38.6373,22.3594,22.8709,-5.3097,-52.8029,10.7933,False
2012-10-01,27.55,27.81,27.47,22.1254063007,9697700.0,-0.249,-0.1331,-0.1159,21.9576,23.8607,22.9091,39.361,22.1879,22.8143,-5.3438,-50.0486,10.7933,False
2012-10-02,27.75,27.8,27.51,22.1254063007,8798800.0,-0.2685,-0.1221,-0.1464,21.8548,23.8693,22.8621,39.361,22.1527,22.7625,-4.171,-50.1095,10.7933,False
2012-10-03,27.35,27.695,27.35,22.0132166273,8758500.0,-0.2897,-0.1146,-0.1751,21.7469,23.893,22.82,38.0497,22.1366,22.7026,-4.1364,-60.0363,11.6248,False
2012-10-04,27.59,27.91,27.43,22.3618059696,5766000.0,-0.2751,-0.0801,-0.1951,21.7412,23.7662,22.7537,44.2344,22.1414,22.6492,-5.6138,-44.1716,10.2208,False
2012-10-05,28.0643,28.53,27.98,22.5661514461,10466600.0,-0.2443,-0.0394,-0.2049,21.7401,23.6855,22.7128,47.5248,22.2384,22.5744,-2.7607,-13.0915,6.3,False
2012-10-08,27.94,28.23,27.78,22.4299211285,6772400.0,-0.2283,-0.0187,-0.2096,21.7132,23.6579,22.6856,45.6028,22.2993,22.5151,-3.619,-31.5735,7.3808,False
2012-10-09,27.95,27.99,27.27,21.8930134058,9783500.0,-0.2559,-0.0371,-0.2189,21.6097,23.6605,22.6351,38.9512,22.2528,22.4435,-2.9809,-70.008,10.0708,False
2012-10-10,27.39,27.44,27.06,21.7728101844,9056700.0,-0.2843,-0.0523,-0.2319,21.4956,23.6608,22.5782,37.6344,22.2047,22.3623,-4.7553,-96.3204,11.1514,False
2012-10-11,27.15,27.53,27.0,21.8769863097,9962000.0,-0.2949,-0.0504,-0.2445,21.4251,23.6026,22.5139,39.5325,22.1078,22.2795,-5.5575,-92.7796,10.5723,False
2012-10-12,27.28,27.53,27.0601,21.8609592135,7583200.0,-0.3012,-0.0453,-0.2559,21.442,23.4031,22.4225,39.3352,21.9667,22.1882,-7.3064,-90.0717,10.5723,False
2012-10-15,27.79,28.61,27.73,22.6142327347,13724900.0,-0.2426,0.0106,-0.2532,21.4912,23.2833,22.3872,51.5213,22.0036,22.1636,-3.7025,-22.2418,3.8576,True
2012-10-16,28.32,28.78,28.25,23.0189169137,8000600.0,-0.1616,0.0733,-0.2349,21.4868,23.2929,22.3899,56.5457,22.2288,22.2114,-0.6901,6.7002,2.8578,True
2012-10-17,28.19,28.74,28.12,22.8145714372,8143700.0,-0.1126,0.0978,-0.2104,21.4984,23.2637,22.381,53.5434,22.4371,22.2595,-0.139,-8.0963,3.5797,True
2012-10-18,28.46,28.86,28.32,23.0469643321,10508200.0,-0.0544,0.1248,-0.1792,21.5063,23.2485,22.3774,56.3663,22.6711,22.3068,-0.173,6.8106,2.8621,True
2012-10-19,28.76,28.77,27.74,22.2856772627,11642400.0,-0.0689,0.0882,-0.1572,21.5519,23.1084,22.3302,46.458,22.7561,22.3204,-1.7753,-45.2226,6.0608,True
2012-10-22,27.69,28.24,27.625,22.2696501665,9642500.0,-0.0808,0.0611,-0.1419,21.576,23.0129,22.2945,46.2745,22.6872,22.33,-1.7055,-68.2657,6.6804,True
2012-10-23,27.34,27.98,27.21,22.309717907,13114500.0,-0.086,0.0447,-0.1307,21.5764,23.0134,22.2949,46.8369,22.5453,22.3423,-3.3506,-89.7497,8.8859,True
2012-10-24,27.91,27.9799,27.42,22.1975282336,8930500.0,-0.098,0.0262,-0.1242,21.5861,23.0141,22.3001,45.4108,22.4219,22.3546,1.45,-89.2492,8.8859,True
2012-10-25,28.0,28.2,27.87,22.5421108018,9339800.0,-0.0788,0.0363,-0.1151,21.5886,23.032,22.3103,50.3824,22.3209,22.3666,0.8945,-54.9803,7.4925,True
2012-10-26,28.09,28.92,28.055,23.1751811017,13015600.0,-0.0124,0.0822,-0.0945,21.56,23.17,22.365,57.9252,22.4988,22.4072,3.954,-1.2663,3.1031,True
2012-10-31,28.9,28.9,28.06,22.5100566095,9626600.0,-0.0133,0.065,-0.0783,21.5847,23.1838,22.3842,49.4612,22.5469,22.4126,3.9195,-30.7147,3.1031,True
2012-11-01,28.3,29.23,28.17,23.4075739965,9974900.0,0.0578,0.1089,-0.0511,21.5434,23.3533,22.4484,58.2758,22.7665,22.5135,5.1439,21.9741,1.1454,True
2012-11-02,29.27,29.3,28.48,22.8626527258,9845000.0,0.0694,0.0963,-0.027,21.5919,23.3898,22.4908,52.3377,22.8995,22.5862,5.7953,12.0579,0.7328,True
2012-11-05,28.66,29.51,28.46,23.6159262471,10014100.0,0.1377,0.1318,0.006,21.5326,23.5744,22.5535,58.5875,23.1143,22.7021,5.7327,51.4682,0.5054,True
2012-11-06,29.49,30.02,29.39,23.9925630077,13155400.0,0.2197,0.171,0.0487,21.4265,23.8232,22.6249,61.3057,23.2778,22.8442,5.2226,116.3914,3.4369,True
2012-11-07,29.62,29.73,28.97,23.4716823813,10179200.0,0.2399,0.153,0.087,21.4275,23.9263,22.6769,55.8718,23.4701,22.9014,5.3135,70.5835,0.946,True
2012-11-08,29.26,29.5,29.12,23.3514791598,8314200.0,0.2435,0.1252,0.1183,21.5219,23.9778,22.7499,54.6736,23.4589,22.9236,5.3948,63.369,0.946,True
2012-11-09,29.13,29.9,29.0,23.6479804395,11330700.0,0.2671,0.1191,0.148,21.6424,24.0449,22.8436,57.1048,23.6159,22.9791,8.965,86.38,3.241,True
2012-11-12,29.56,29.69,29.34,23.6439736654,7221300.0,0.2822,0.1074,0.1749,21.7688,24.0952,22.932,57.0605,23.6215,23.0189,7.846,91.7186,3.241,True
2012-11-13,29.31,29.735,29.29,23.5438043142,9544100.0,0.2829,0.0864,0.1965,21.9344,24.0979,23.0161,55.8986,23.5318,23.1028,8.0094,89.8751,2.9327,True
2012-11-14,29.43,29.64,28.7,23.0469643321,10029300.0,0.2405,0.0353,0.2053,21.9718,24.1037,23.0377,50.4403,23.4468,23.1546,3.6001,45.9985,0.6283,True
2012-11-15,28.75,29.08,28.65,23.0710049764,9833900.0,0.2066,0.001,0.2055,21.9744,24.1063,23.0404,50.6899,23.3907,23.2054,1.0424,26.7812,0.9237,True
2012-11-16,28.82,28.95,28.05,22.6943682157,12828700.0,0.1475,-0.0464,0.1939,21.962,24.1067,23.0343,46.7383,23.2,23.2385,0.7307,-15.9244,4.3919,False
2012-11-19,28.7,28.94,28.45,23.1591540055,8284500.0,0.1367,-0.0458,0.1825,21.9662,24.1137,23.04,51.7152,23.1031,23.2796,0.2772,22.512,4.3919,False
2012-11-20,28.76,29.31,28.6,23.4877094775,9087400.0,0.1528,-0.0237,0.1765,22.0682,24.1319,23.1001,54.9065,23.0918,23.3005,1.877,59.0364,2.1123,False
2012-11-21,29.3,29.42,29.06,23.3995604484,5355700.0,0.1567,-0.0159,0.1726,22.1911,24.122,23.1565,53.8827,23.1624,23.3598,4.1785,77.7031,1.4425,False
2012-11-23,29.44,29.84,29.17,23.7120888243,4249900.0,0.1829,0.0082,0.1746,22.3153,24.1381,23.2267,56.933,23.2906,23.3801,6.6476,112.963,1.0768,True
2012-11-26,29.52,29.78,29.29,23.7401362426,6133500.0,0.2035,0.0231,0.1804,22.499,24.1086,23.3038,57.2052,23.4997,23.4386,6.4335,115.5168,1.0768,True
2012-11-27,29.64,29.78,29.4,23.607912699,6345500.0,0.2069,0.0212,0.1857,22.623,24.0912,23.3571,55.4357,23.5895,23.438,5.6028,112.5915,1.0768,True
2012-11-28,29.34,29.83,29.05,23.8643462381,8315700.0,0.2276,0.0335,0.1941,22.6307,24.1524,23.3915,58.1271,23.6648,23.4295,3.1466,111.3543,1.0764,True
2012-11-29,29.8,30.1,29.65,24.0807120368,8044900.0,0.2585,0.0515,0.207,22.7673,24.1728,23.4701,60.2949,23.801,23.4701,4.1522,150.2372,0.585,True
2012-11-30,30.06,30.2,29.44,23.6159262471,11689200.0,0.2426,0.0285,0.2141,22.7756,24.1854,23.4805,53.8754,23.7818,23.4877,3.3185,120.0959,0.7059,True
2012-12-03,29.76,29.85,29.555,23.7281159205,5748000.0,0.2364,0.0179,0.2186,22.8716,24.1759,23.5238,55.1114,23.7794,23.4931,1.8771,111.9929,0.7059,True
2012-12-04,29.64,29.785,29.39,23.7241091464,8286300.0,0.2285,0.008,0.2206,22.8723,24.1861,23.5292,55.0549,23.8026,23.4984,0.9319,102.2098,1.7307,True
2012-12-05,29.58,29.94,29.48,23.9284546229,5798000.0,0.2361,0.0124,0.2237,22.8776,24.1744,23.526,57.4373,23.8155,23.524,-0.2665,117.2237,0.7375,True
2012-12-06,29.82,30.06,29.64,23.8883868824,5625300.0,0.2361,0.0099,0.2261,22.8802,24.2134,23.5468,56.8047,23.777,23.5801,1.11,120.5983,0.031,True
2012-12-07,29.88,29.89,29.52,23.9204410748,5019100.0,0.2359,0.0078,0.2281,22.896,24.2545,23.5753,57.2087,23.8379,23.6368,1.322,107.3159,0.739,True
2012-12-10,29.82,29.945,29.71,23.8964004305,7256800.0,0.2312,0.0025,0.2287,22.8946,24.2808,23.5877,56.782,23.8716,23.7169,0.1505,109.7685,0.3789,True
2012-12-11,29.95,31.14,29.9,24.8500126543,16770100.0,0.301,0.0578,0.2432,22.7626,24.5334,23.648,67.1843,24.0967,23.8296,4.8838,182.3172,6.9703,True
2012-12-12,31.07,31.27,30.71,24.8900803948,11707000.0,0.3554,0.0898,0.2656,22.6798,24.7508,23.7153,67.536,24.2891,23.9231,5.1623,203.218,7.7177,True
2012-12-13,30.92,31.25,30.44,24.505430086,7443500.0,0.3633,0.0781,0.2852,22.7459,24.8305,23.7882,60.8292,24.4125,23.9968,5.4318,171.9316,5.9203,True
2012-12-14,30.45,31.1,30.36,24.6811671959,9093300.0,0.3794,0.0754,0.304,22.8118,24.9257,23.8687,62.6451,24.5646,24.0614,6.9464,161.6692,5.3903,True
2012-12-17,30.48,30.99,30.44,24.7658703993,7374000.0,0.3944,0.0723,0.3221,22.9928,24.9518,23.9723,63.5185,24.7385,24.1298,7.0466,155.0012,5.3903,True
2012-12-18,31.0,31.55,30.865,25.1144597416,9266200.0,0.4295,0.0859,0.3436,23.0455,25.0946,24.0701,66.928,24.7914,24.2303,9.0187,181.1949,8.6971,True
2012-12-19,31.35,31.81,31.25,25.0423378087,8054800.0,0.4463,0.0822,0.3641,23.0769,25.2187,24.1478,65.5696,24.8219,24.3088,8.5295,183.791,10.1794,True
2012-12-20,31.25,31.3575,30.97,25.066378453,6978900.0,0.4563,0.0738,0.3825,23.1468,25.3155,24.2311,65.8173,24.934,24.3745,6.5857,157.7742,8.2546,True
2012-12-21,30.93,31.08,30.4,24.7859042695,13373000.0,0.4366,0.0432,0.3934,23.2023,25.3674,24.2848,60.3852,24.955,24.4525,4.1555,124.3385,4.4762,True
2012-12-24,30.82,30.95,30.66,24.7859042695,1978900.0,0.4162,0.0183,0.3979,23.2638,25.4104,24.3371,60.3852,24.959,24.523,3.9288,123.2512,4.4762,True
2012-12-26,30.91,31.16,30.75,24.6857349183,4503700.0,0.3874,-0.0084,0.3958,23.3623,25.4197,24.391,58.4087,24.8733,24.5871,4.634,122.7931,5.7299,False
2012-12-27,30.74,30.93,30.44,24.6336468556,6179000.0,0.3564,-0.0316,0.3879,23.4252,25.4338,24.4295,57.3627,24.7915,24.6341,3.6876,105.4714,3.687,False
2012-12-28,30.55,30.89,30.44,24.417281057,4822300.0,0.3107,-0.0618,0.3725,23.4547,25.4379,24.4463,53.1282,24.6617,24.6694,2.6246,95.4297,3.687,False
2012-12-31,30.48,30.985,30.3,24.7538500771,7153000.0,0.2982,-0.0594,0.3576,23.5806,25.4258,24.5032,58.2632,24.6553,24.725,2.5993,100.9785,2.7597,False
2013-01-02,31.55,32.41,31.49,25.8917739071,13357500.0,0.3758,0.0145,0.3613,23.577,25.6458,24.6114,70.1209,24.8765,24.858,8.5762,187.1437,10.9989,True
2013-01-03,32.15,32.28,31.775,25.555204887,8832500.0,0.4055,0.0354,0.3701,23.6748,25.7311,24.7029,64.3291,25.0504,24.905,8.3767,173.9806,10.9989,True
2013-01-04,32.0,32.18,31.75,25.5006326244,7606600.0,0.4197,0.0397,0.38,23.7619,25.8012,24.7815,63.4191,25.2237,24.9457,7.4816,162.6552,10.8285,True
2013-01-07,31.77,32.19,31.77,25.5792455313,7392900.0,0.4324,0.0419,0.3905,23.8767,25.8554,24.8661,64.2007,25.4561,25.0173,7.0858,158.8043,10.8841,True
2013-01-08,31.75,31.995,31.39,25.2849880451,6904200.0,0.4139,0.0187,0.3952,24.0307,25.8379,24.9343,59.1335,25.5624,25.0575,7.0425,132.7208,8.2733,True
2013-01-09,31.58,32.01,31.57,25.6433539161,6754000.0,0.4233,0.0225,0.4008,24.2025,25.8408,25.0217,62.9493,25.5127,25.116,6.896,141.2219,8.3599,True
2013-01-10,32.11,32.57,32.08,25.9879364843,8018700.0,0.4533,0.042,0.4113,24.1626,25.9945,25.0786,66.2007,25.5992,25.1743,4.5922,166.0573,11.5316,True
2013-01-11,32.42,32.64,32.33,25.9799229362,5376500.0,0.4711,0.0478,0.4233,24.1419,26.1242,25.1331,66.0562,25.6951,25.2368,4.3812,163.972,11.9191,True
2013-01-14,32.25,32.64,32.25,25.9158145514,5516500.0,0.4745,0.041,0.4335,24.2004,26.2067,25.2036,64.8436,25.7624,25.2934,4.448,152.0231,11.3522,True
2013-01-15,32.14,32.3755,31.97,25.8677332628,4922300.0,0.4679,0.0275,0.4404,24.25,26.2758,25.2629,63.9009,25.879,25.3655,4.1013,132.5582,9.3803,True
2013-01-16,32.18,32.56,32.08,26.0520448691,5415300.0,0.4721,0.0254,0.4467,24.2858,26.3686,25.3272,65.9349,25.9607,25.4499,5.0662,136.0907,10.443,True
2013-01-17,32.51,33.25,32.45,26.5649119474,9193900.0,0.5109,0.0514,0.4596,24.2332,26.5662,25.3997,70.8341,26.0761,25.5752,5.3883,160.3772,14.267,True
2013-01-18,33.03,33.54,33.02,26.8614132271,13294700.0,0.5592,0.0797,0.4795,24.1756,26.8058,25.4907,73.2198,26.2524,25.7237,5.4385,174.5076,15.8036,True
2013-01-22,33.35,33.47,33.13,26.8133319385,13045800.0,0.5868,0.0858,0.501,24.1593,26.9968,25.578,72.1938,26.4319,25.8835,6.7368,166.3969,15.8036,True
2013-01-23,33.25,33.3,32.8,26.5088171107,9516500.0,0.5774,0.0612,0.5163,24.2391,27.0893,25.6642,65.9252,26.5601,26.0005,7.1429,144.8427,13.4115,True
2013-01-24,33.15,33.61,33.01,26.5168306588,7827500.0,0.5642,0.0383,0.5258,24.3393,27.1621,25.7507,66.0084,26.6531,26.0421,8.5945,149.2027,15.0872,True
2013-01-25,33.15,33.285,32.71,26.284437764,8436000.0,0.5288,0.0024,0.5264,24.4903,27.171,25.8307,61.3527,26.597,26.0908,6.8196,128.4415,12.9363,True
2013-01-28,32.84,33.31,32.81,26.4767629183,7773000.0,0.5104,-0.0128,0.5232,24.674,27.1716,25.9228,63.6274,26.52,26.1558,7.6948,130.4609,13.074,False
2013-01-29,32.61,32.83,32.39,26.3485461488,6183000.0,0.48,-0.0346,0.5146,24.9681,27.0707,26.0194,61.0603,26.4271,26.2071,6.9635,115.1918,11.5542,False
2013-01-30,32.63,32.97,32.59,26.4695220264,8352700.0,0.4603,-0.0434,0.5037,25.213,26.9973,26.1052,62.5863,26.4192,26.2861,7.0903,119.3794,12.3512,False
2013-01-31,32.82,33.11,32.66,26.6792135476,13790600.0,0.4563,-0.0379,0.4942,25.2244,27.0646,26.1445,65.1245,26.4517,26.3551,2.8165,122.6013,13.1471,False
2013-02-01,33.18,33.75,33.08,27.1953772922,13854400.0,0.4892,-0.004,0.4932,25.2411,27.212,26.2265,70.4175,26.6339,26.4356,5.226,145.7609,16.6651,False
2013-02-04,33.5,33.69,33.25,26.8324496593,16353400.0,0.4805,-0.0102,0.4907,25.3333,27.253,26.2931,63.1924,26.705,26.4925,5.3653,133.1515,16.6651,False
2013-02-05,33.43,33.86,33.21,27.2195724677,8434100.0,0.499,0.0067,0.4924,25.3932,27.3571,26.3751,67.0555,26.8792,26.5794,5.8641,137.024,17.5821,True
2013-02-06,33.6,33.69,33.39,27.0663363561,9102400.0,0.4956,0.0026,0.493,25.5752,27.3532,26.4642,64.198,26.9986,26.6593,5.9745,128.3988,17.5821,True
2013-02-07,33.48,33.55,32.92,26.9534255369,10626900.0,0.4783,-0.0117,0.4901,25.7013,27.3581,26.5297,62.1084,27.0534,26.7194,5.4847,111.4879,13.9953,False
2013-02-08,33.61,34.29,33.555,27.6470205687,13022900.0,0.5147,0.0197,0.495,25.6909,27.5345,26.6127,68.7935,27.1438,26.7915,5.9577,141.5176,18.0004,True
2013-02-11,34.18,34.19,33.66,27.1711821167,8275000.0,0.4993,0.0034,0.4958,25.7679,27.5766,26.6722,60.8963,27.2115,26.8122,5.4221,126.8132,18.0004,True
2013-02-12,33.59,33.7,33.41,27.0663363561,7055500.0,0.4732,-0.0181,0.4913,25.8805,27.579,26.7298,59.2896,27.1809,26.8291,3.9112,109.1445,16.1112,False
2013-02-13,33.62,33.885,33.54,27.1953772922,5424700.0,0.4577,-0.0269,0.4846,26.0226,27.5697,26.7961,60.6584,27.2067,26.8748,5.3352,112.8744,17.1099,False
2013-02-14,33.49,33.84,33.3,27.2518327018,6394200.0,0.4448,-0.0319,0.4766,26.1387,27.5736,26.8561,61.2689,27.2663,26.9238,4.5993,106.4125,15.2991,False
2013-02-15,33.83,33.86,33.395,27.0864990023,6519100.0,0.4164,-0.0482,0.4646,26.1711,27.5933,26.8822,58.4243,27.1542,26.9773,2.4892,101.9799,15.4099,False
2013-02-19,33.72,34.06,33.43,27.3728085794,6098000.0,0.4123,-0.0418,0.4541,26.1654,27.6501,26.9078,61.7217,27.1946,27.037,2.2031,108.4547,16.5209,False
2013-02-20,33.98,33.985,33.05,26.6630834306,8968900.0,0.3477,-0.0851,0.4328,26.1512,27.6493,26.9003,50.9826,27.1139,27.058,2.1914,84.2845,13.6371,False
2013-02-21,32.99,33.0,32.19,26.1953100371,11422300.0,0.2559,-0.1416,0.3975,26.0916,27.6776,26.8846,45.404,26.9139,27.0397,-0.2639,42.2173,7.513,False
2013-02-22,33.15,34.25,33.15,27.5663699836,20543100.0,0.2904,-0.0857,0.376,26.1102,27.7639,26.9371,59.3668,26.9768,27.0989,2.5592,105.5518,14.3368,False
2013-02-25,34.2,34.45,33.705,27.2034423507,13942700.0,0.2852,-0.0727,0.3579,26.2057,27.7604,26.983,55.3519,27.0002,27.0994,4.1654,107.6106,15.353,False
2013-02-26,33.71,33.98,33.62,27.2276375262,9811800.0,0.2797,-0.0625,0.3422,26.2727,27.7685,27.0206,55.5666,26.9712,27.1257,2.6671,95.8737,14.7646,False
